accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id
53,5,19.23,330,57,67.06,719,654,1368,88.95,14,36.84,24,32,1,0,0,0,135,5,1,8,8,32,32,0,0,25,19,106,0,0,1.87,1.6,26,0,11.11,0,2,3,25,21,4,2,0,,88,51.76,0,0,0,170,38,26,1,29,2523,1,,0,0,0,0,0.0,0,0,0,0,264,10,0,6.95,0,1,0,0,0,0,0,0,1261.5,0.0,0,7,11,7,3,15,50.0,0,43,24,55.81,26,77,30,26,102,49.04,85,863,701,1538,222.3,18,0,1876,30,5,0,Tomás Händel,Vitória SC,1131048,3009
60,14,22.95,180,67,49.63,370,446,802,73.51,41,56.94,31,31,3,0,0,0,150,4,2,10,4,96,30,0,0,18,40,158,0,2,1.87,2.35,35,0,3.03,0,1,4,45,37,8,1,0,,142,52.79,0,0,0,289,39,22,0,28,2547,2,,0,0,0,1,0.0,0,0,0,0,492,5,0,6.95,0,1,0,0,0,0,0,0,2547.0,0.0,2,24,9,12,11,41,53.95,0,70,45,64.29,22,140,76,61,183,53.67,135,617,535,1091,208.4,33,0,1916,33,5,0,Marios Vrousai,Rio Ave,848521,3036
48,0,0.0,73,100,41.32,291,1123,1414,85.08,94,58.39,67,33,0,0,0,0,73,3,2,3,7,219,33,0,0,3,13,118,2,1,0.69,0.95,37,0,12.5,3,1,1,48,42,6,1,0,,79,60.77,1,0,1,248,30,10,0,33,2970,1,,0,0,0,1,0.0,0,0,0,0,259,0,0,6.95,0,0,0,0,0,0,0,0,2970.0,0.0,0,8,0,3,2,2,66.67,0,50,29,58.0,10,110,3,0,173,59.45,242,460,1202,1662,229.2,8,2,2102,27,8,0,Marcelo,Moreirense,156318,3014
27,0,0.0,64,36,59.02,194,410,604,84.01,37,59.68,25,18,0,0,0,0,78,0,2,2,4,62,18,0,0,11,8,66,1,0,0.33,1.66,19,0,11.11,0,1,1,20,19,1,1,0,,62,60.19,0,0,0,115,38,2,0,16,1471,0,,0,0,0,0,0.0,0,0,0,0,162,3,0,6.94,0,1,0,0,0,0,0,0,1471.0,0.0,0,7,2,4,3,11,64.71,0,43,22,51.16,2,42,17,1,99,60.0,61,256,464,719,125.0,9,0,989,9,2,0,Mory Gbane,Gil Vicente,1003400,3010
64,1,50.0,100,130,53.72,345,1273,1617,88.8,52,64.2,29,28,1,0,0,0,84,2,2,1,6,126,28,0,1,4,4,47,0,1,0.66,1.27,13,0,5.88,4,1,2,38,35,3,1,0,,29,61.7,1,0,0,204,29,6,0,28,2505,2,,0,0,0,2,0.0,0,0,0,0,220,0,0,6.94,1,0,0,0,0,0,0,0,2505.0,0.0,0,16,1,12,4,2,100.0,0,17,11,64.71,6,123,2,2,81,63.28,242,467,1356,1821,194.4,17,1,2106,12,4,0,Rúben Fernandes,Gil Vicente,59751,3010
57,0,0.0,78,137,47.57,288,847,1135,80.5,95,68.84,43,31,0,0,0,0,110,1,2,8,8,213,31,0,0,6,16,103,4,7,0.23,2.5,38,0,5.26,0,2,2,44,40,4,2,0,,70,53.85,2,0,0,275,39,7,0,31,2743,3,,0,0,0,6,0.0,0,0,0,0,307,0,0,6.94,1,0,0,0,0,0,0,0,1371.5,0.0,5,27,11,20,10,5,71.43,0,48,37,77.08,7,138,7,0,165,61.57,288,480,930,1410,215.2,38,2,1897,17,11,1,Ze Vitor,CD Nacional,1112474,3013
50,0,0.0,65,84,42.86,311,911,1222,86.06,51,62.2,31,26,2,0,0,0,95,2,1,2,5,138,26,0,0,2,3,70,0,1,0.41,0.7,36,0,10.0,16,1,3,36,30,6,1,0,,71,64.55,0,0,0,198,16,8,0,25,2265,0,,0,0,0,2,0.0,0,0,0,0,216,1,0,6.94,0,1,0,0,0,0,0,0,2265.0,0.0,0,7,3,5,3,5,100.0,0,34,18,52.94,8,114,5,2,122,63.54,196,447,975,1420,180.4,10,2,1750,32,6,0,Chico Lamba,FC Arouca,1153110,25777
34,24,30.77,255,39,55.71,464,263,703,82.61,9,37.5,15,27,3,0,0,0,78,10,1,4,3,13,27,0,0,14,21,113,0,2,5.42,0.78,29,0,0.0,0,0,3,20,16,4,0,0,,84,46.15,0,0,1,148,11,33,0,19,1771,1,,0,0,0,0,0.0,0,0,0,0,295,9,0,6.94,0,0,0,0,0,0,0,0,0.0,0.0,0,10,6,9,3,30,46.15,0,27,17,62.96,33,61,65,78,93,45.15,70,628,301,851,187.3,16,2,1327,27,5,0,João Mário,FC Porto,902031,3002
46,6,19.35,264,70,71.43,625,602,1221,88.99,25,37.88,41,30,0,0,0,0,91,4,2,6,4,39,30,0,0,11,20,110,1,0,2.64,0.96,36,0,0.0,1,0,0,22,18,4,0,0,,77,52.74,0,0,1,151,23,20,0,22,1927,2,,0,0,0,0,0.0,0,0,0,0,211,6,0,6.94,0,0,0,0,0,0,0,0,0.0,0.0,0,13,3,4,6,3,42.86,0,53,28,52.83,20,84,7,31,102,48.11,98,778,625,1372,208.1,16,1,1668,22,7,0,Stephen Eustaquio,FC Porto,886223,3002
14,18,32.73,63,19,50.0,146,84,212,76.81,10,43.48,13,17,3,0,0,0,56,3,1,1,1,10,17,0,0,8,11,58,0,0,1.65,0.46,20,0,0.0,0,0,3,4,3,1,0,0,,38,45.78,0,0,0,64,7,20,0,9,827,1,,0,0,0,0,0.0,0,0,0,0,142,9,0,6.94,0,0,0,0,0,0,0,0,0.0,0.0,0,4,6,6,3,6,46.15,0,19,13,68.42,20,26,13,55,48,45.28,38,235,96,276,117.9,10,0,476,13,2,0,Gustavo Klismahn,Santa Clara,1162051,3011
20,23,32.86,133,26,70.27,230,134,341,71.79,24,43.64,31,30,1,0,0,0,51,1,2,7,0,12,29,0,0,12,25,106,0,0,2.21,3.17,24,0,8.51,0,4,5,20,18,2,4,0,,50,40.0,1,0,3,134,11,38,2,18,1516,4,,0,0,0,0,0.0,0,0,0,1,256,7,0,6.93,0,1,0,0,0,0,0,0,379.0,0.0,0,17,30,23,17,13,44.83,0,27,18,66.67,38,32,29,70,74,41.11,37,385,160,475,201.1,47,2,801,11,2,0,Daniel Penha,CD Nacional,862256,3013
55,0,0.0,22,185,45.01,81,680,761,76.87,12,92.31,1,34,0,0,0,0,239,0,0,0,13,30,34,0,0,0,1,2,1,2,0.07,0.02,0,0,0.0,235,0,0,37,31,6,0,0,-4.4,7,87.5,0,20,0,229,0,1,0,34,3060,0,,0,0,0,0,0.0,7,0,0,0,232,0,13,6.93,0,0,19,39,24,66,0,15,0.0,0.0,0,1,0,1,0,0,0.0,19,1,0,0.0,1,81,0,0,19,90.48,411,248,742,990,235.7,1,1,1246,9,3,0,Bruno Varela,Vitória SC,138895,3009
18,19,23.46,141,13,56.52,269,119,369,81.46,9,42.86,12,28,2,0,0,0,47,3,4,5,0,6,28,0,0,21,8,83,0,0,2.3,3.55,21,0,16.67,0,5,7,14,12,2,4,1,,67,48.55,1,0,0,84,8,20,4,17,1359,0,,0,0,0,0,0.0,0,0,0,0,229,11,0,6.93,0,0,0,0,0,0,0,0,271.8,0.0,0,15,15,14,11,20,48.78,0,18,13,72.22,20,32,41,81,76,47.8,23,394,140,453,194.1,30,2,798,29,6,0,Telmo Arcanjo,Vitória SC,1035280,3009
33,9,16.07,249,48,58.54,400,244,635,73.41,50,46.73,57,33,6,0,0,0,110,8,3,9,1,22,33,0,0,32,39,220,0,3,2.96,3.71,62,0,11.11,0,4,10,30,27,3,4,0,,142,46.56,0,0,0,230,13,38,2,32,2550,5,,0,0,0,2,0.0,0,0,0,1,404,19,0,6.93,0,2,0,0,0,0,0,0,637.5,0.0,0,27,9,14,13,17,34.0,0,44,29,65.91,38,63,50,56,192,46.6,82,634,287,865,228.6,36,1,1360,82,7,0,Gustavo Sá,Famalicão,1563665,49531
1,3,42.86,24,1,50.0,41,14,52,82.54,3,42.86,4,4,0,0,0,0,11,1,2,1,1,7,4,0,0,0,1,12,0,0,0.7,0.97,4,0,0.0,0,0,0,2,2,0,0,0,,13,61.9,0,0,1,11,0,3,0,4,340,2,,0,0,0,0,0.0,0,0,0,0,29,1,0,6.93,0,0,0,0,0,0,0,0,0.0,0.0,0,4,1,1,3,3,50.0,0,3,3,100.0,3,1,6,7,16,57.14,2,52,18,63,27.7,5,0,117,7,0,0,Ricardo Mangas,Vitória SC,878496,3009
34,5,22.73,165,37,49.33,339,288,622,76.79,49,48.51,52,29,0,0,0,0,123,1,2,9,4,33,29,0,1,21,15,152,0,2,1.37,6.12,43,0,12.2,0,5,5,39,36,3,5,0,,115,53.49,0,0,2,188,32,19,5,23,2172,7,,0,0,5,0,100.0,0,5,0,0,290,16,0,6.92,1,0,0,0,0,0,0,0,434.4,0.0,3,22,19,20,12,21,46.67,0,52,23,44.23,19,79,45,22,164,51.9,75,502,330,810,200.8,41,1,1234,43,11,0,Miguel Reisinho,Boavista,892309,2995
23,1,50.0,39,55,54.46,186,825,1010,91.73,36,55.38,29,21,2,0,0,0,53,2,1,3,5,98,21,0,0,3,6,58,1,0,0.93,0.39,21,0,0.0,0,0,2,30,28,2,0,0,,36,55.38,0,0,0,91,17,5,0,20,1823,1,,0,0,0,1,0.0,0,0,0,0,103,0,0,6.92,0,0,0,0,0,0,0,0,0.0,0.0,0,5,1,3,0,0,0.0,0,28,21,75.0,5,39,2,2,72,55.38,101,241,862,1101,145.4,6,0,1325,8,1,0,Jonathan Buatu,Gil Vicente,800348,3010
