accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id
45,52,34.44,378,69,53.91,783,838,1621,89.46,23,50.0,23,35,6,0,0,0,115,13,3,10,2,52,35,0,0,9,14,71,0,1,6.17,3.05,18,0,11.11,0,4,10,36,33,3,3,1,,69,58.97,0,0,0,191,15,60,0,33,2698,0,7,0,1,1,0,100.0,0,1,0,1,340,6,0,7.21,0,4,0,0,0,0,0,0,674.5,0.0,8,10,26,10,16,15,65.22,0,32,20,62.5,59,97,23,151,92,56.44,128,936,876,1812,252.5,36,3,2246,22,5,0,Simone Pontisso,Catanzaro,787830,2796
39,0,0.0,66,249,39.65,192,488,680,64.21,7,87.5,1,35,0,0,0,0,258,0,0,0,15,40,35,0,0,0,1,3,2,0,0.07,,1,0,0.0,208,0,0,31,28,3,0,0,5.79,6,75.0,0,20,0,379,0,0,0,35,3117,0,0,0,0,0,1,0.0,3,0,1,0,385,0,18,7.21,0,0,15,58,45,105,1,24,0.0,0.0,0,0,0,0,0,0,0.0,15,1,0,0.0,0,72,0,0,13,81.25,628,508,551,1059,252.3,0,5,1371,5,2,0,Jesse Joronen,Palermo,97978,2715
12,2,33.33,144,38,43.68,427,695,1122,87.72,93,66.91,46,29,2,0,0,0,98,1,2,1,13,133,29,0,0,9,9,83,0,1,0.99,1.99,20,0,14.29,14,2,4,16,11,5,2,0,,70,65.42,2,0,2,157,21,6,0,27,2435,2,23,0,0,0,0,0.0,0,0,0,0,188,2,0,7.21,0,0,0,0,0,0,0,0,1217.5,0.0,0,14,0,6,7,2,66.67,0,54,30,55.56,6,42,3,6,163,66.26,87,534,745,1279,209.0,14,6,1653,15,6,0,Luca Ravanelli,Monza,795794,2729
30,6,30.0,114,28,57.14,215,128,343,80.14,28,63.64,16,16,3,0,0,0,35,2,3,6,0,16,16,0,1,4,8,57,0,0,0.9,3.4,29,0,18.18,0,4,7,21,18,3,4,0,,56,57.73,0,0,1,85,12,12,0,12,968,0,2,0,0,1,0,100.0,0,1,0,2,125,6,0,7.21,1,4,0,0,0,0,0,0,242.0,0.0,2,13,9,6,10,10,76.92,0,24,16,66.67,12,48,13,20,84,59.57,49,285,143,428,115.3,22,3,622,22,3,0,Mattia Valoti,Spezia,139397,2735
67,0,0.0,101,124,44.44,290,564,854,76.8,96,73.28,35,27,0,0,0,0,107,0,9,6,6,208,27,0,0,5,8,95,1,0,0.78,5.39,47,0,18.42,11,7,7,25,19,6,7,0,,53,46.9,2,0,0,258,27,7,0,25,2209,0,25,0,0,0,1,0.0,0,0,0,0,295,0,0,7.2,1,5,0,0,0,0,0,0,315.57,0.0,0,31,7,16,16,4,50.0,0,32,23,71.88,7,129,8,3,149,61.07,279,489,623,1112,194.4,38,5,1566,19,6,1,Andrea Tiritiello,Virtus Entella,377184,43680
32,15,30.0,271,61,35.88,526,594,1120,83.21,91,64.54,50,35,0,0,0,0,123,2,4,11,14,136,35,0,0,8,10,142,0,1,2.16,3.37,63,0,10.64,2,5,5,28,22,6,4,1,,135,59.47,3,0,1,226,39,14,1,34,2967,7,24,0,0,0,1,0.0,0,0,0,0,433,5,0,7.2,1,1,0,0,0,0,0,0,593.4,0.0,0,30,17,26,10,19,57.58,0,79,52,65.82,14,83,33,50,226,61.41,170,689,657,1346,251.9,47,3,2150,38,7,1,Daniel Tonoli,Modena,1011770,2706
62,11,19.64,259,84,53.85,484,433,917,81.66,26,54.17,22,28,1,0,0,0,107,3,1,8,6,41,28,0,0,7,32,95,1,0,2.34,4.21,25,0,15.38,0,6,7,29,21,8,6,0,,109,59.89,0,0,0,206,30,29,0,25,2118,1,6,0,1,3,0,100.0,0,3,0,0,307,5,0,7.19,0,6,0,0,0,0,0,0,353.0,0.0,5,16,23,16,15,15,62.5,0,60,36,60.0,28,109,24,56,135,58.7,156,640,483,1123,201.2,39,2,1535,34,8,0,Nicolas Schiavi,Carrarese,560434,2745
86,29,23.58,727,92,56.79,1239,509,1748,86.49,20,40.82,29,35,7,0,0,0,160,16,2,22,6,16,35,0,0,43,26,204,0,1,7.7,3.56,66,0,4.69,0,3,10,21,17,4,1,2,,131,42.81,0,0,8,273,13,84,3,33,2752,1,2,0,1,0,0,0.0,0,0,0,1,514,18,0,7.19,0,0,0,0,0,0,0,0,917.33,0.0,6,21,43,33,9,30,41.1,0,48,28,58.33,83,160,73,123,151,42.54,162,1460,561,2021,251.5,64,6,2635,54,7,0,Kike Pérez,Venezia,857178,2688
14,15,30.0,95,29,54.72,169,168,337,79.48,3,23.08,10,16,4,0,0,0,64,1,0,5,2,27,16,0,0,1,14,48,0,0,1.71,0.71,14,0,6.67,0,1,5,17,15,2,0,1,,72,65.45,0,0,1,87,14,21,1,13,1127,0,5,0,0,0,0,0.0,0,0,0,0,156,2,0,7.18,0,0,0,0,0,0,0,0,1127.0,0.0,0,6,9,6,4,9,50.0,0,32,19,59.38,21,32,18,50,75,60.98,53,233,191,424,114.9,15,2,714,31,5,0,Manuel Marras,Reggiana,202036,24516
16,0,0.0,13,104,28.57,62,322,384,59.26,11,84.62,2,24,0,0,0,0,209,0,0,0,6,22,24,1,0,0,0,2,2,1,0.02,,0,0,0.0,149,0,0,30,24,6,0,0,4.5,7,100.0,0,30,0,264,0,1,0,24,2160,0,0,0,0,0,0,0.0,4,0,1,0,270,0,8,7.18,0,0,11,58,27,85,0,17,0.0,0.0,0,0,0,0,0,0,0.0,11,0,0,0.0,1,20,0,0,18,90.0,364,280,368,648,172.3,0,0,944,11,1,0,Alessandro Sorrentino,Padova,991416,2741
