accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id
83,1,33.33,240,184,52.72,684,1158,1842,86.07,66,57.39,49,36,0,0,0,0,143,0,1,0,10,158,36,0,1,8,22,121,0,7,,,38,0,14.29,7,2,2,44,41,3,2,0,,108,60.0,1,0,0,298,48,9,0,34,3114,0,33,0,0,0,1,0.0,0,0,0,1,353,0,0,7.14,1,1,0,0,0,0,0,0,1557.0,0.0,0,12,2,10,4,8,57.14,0,64,33,51.56,9,156,14,3,174,58.98,349,884,1256,2140,257.2,14,4,2680,36,10,0,Diego Murillo,Málaga CF,1410734,2830
32,0,0.0,61,55,47.83,168,329,497,82.83,44,63.77,25,22,1,0,0,0,56,1,0,3,7,131,22,0,0,1,8,45,0,1,,,12,0,22.22,0,2,3,9,9,0,2,0,,27,57.45,0,0,0,103,21,8,0,21,1630,0,15,0,1,0,0,0.0,0,0,0,0,126,0,0,7.14,0,2,0,0,0,0,0,0,815.0,0.0,0,9,0,3,3,0,0.0,0,22,12,54.55,7,61,0,0,71,61.21,115,250,350,600,157.1,9,2,886,5,6,0,Pepe Sánchez,Albacete Balompié,1009869,2848
54,0,0.0,26,243,40.91,137,731,868,70.92,8,88.89,1,42,0,0,0,0,423,0,0,0,9,55,42,0,0,0,1,2,3,1,,,0,0,0.0,271,0,0,63,55,8,0,0,,5,83.33,0,22,0,356,0,0,0,42,3780,0,0,0,0,0,0,0.0,8,0,1,0,369,0,24,7.14,0,0,34,101,51,154,2,30,0.0,0.0,0,0,0,0,0,0,0.0,33,0,0,0.0,0,84,0,0,13,86.67,594,406,818,1224,299.8,0,2,1740,8,0,0,Andrés Fernández,Almería,31406,2858
10,23,23.23,322,13,59.09,405,79,484,71.7,23,41.82,32,30,9,0,0,0,106,10,5,11,4,13,30,0,0,44,25,202,0,1,,,24,0,11.76,0,6,15,30,28,2,5,1,,134,44.08,1,0,1,191,10,48,3,24,2250,14,0,0,0,0,0,0.0,0,0,0,0,530,19,0,7.13,0,2,0,0,0,0,0,0,375.0,0.0,1,40,11,18,22,62,43.36,0,44,27,61.36,48,27,143,99,157,43.73,22,565,110,675,213.9,51,2,1359,28,1,0,Brian Cipenga,CD Castellón,1160969,5067
31,12,19.05,402,40,67.8,683,206,889,85.98,6,24.0,19,38,10,0,0,0,118,10,10,37,6,2,38,0,0,55,25,214,1,1,,,33,0,11.0,0,11,21,34,25,9,10,1,,218,52.78,0,0,4,145,21,60,1,33,3002,10,0,0,0,6,0,100.0,0,6,0,0,466,21,0,7.13,1,10,0,0,0,0,0,0,272.91,0.0,3,62,38,29,34,90,51.14,0,51,32,62.75,60,53,176,63,224,51.14,59,812,222,1034,270.8,100,5,1807,77,5,1,Yeremay Hernández,Deportivo de A Coruña,1096950,2832
111,8,20.51,402,125,46.64,788,778,1566,82.42,39,54.17,33,36,1,0,0,0,196,4,0,8,10,92,36,0,3,12,22,103,0,0,,,31,0,0.0,0,0,1,42,39,3,0,0,,137,66.18,0,0,1,334,54,17,0,36,3181,0,15,0,0,0,0,0.0,0,0,0,0,502,7,0,7.12,3,0,0,0,0,0,0,0,0.0,0.0,0,3,11,6,0,17,73.91,0,67,48,71.64,17,220,23,39,176,63.08,268,1024,876,1900,256.4,14,3,2681,54,6,0,Jeremy Mellot,CD Castellón,988631,5067
75,0,0.0,58,264,39.17,150,929,1079,72.22,11,73.33,4,42,0,0,0,0,291,0,0,0,11,43,42,0,0,1,3,8,2,1,,,0,0,0.0,288,0,0,52,48,4,0,0,,8,66.67,0,19,1,415,0,1,0,42,3780,0,0,0,0,0,0,0.0,5,0,0,0,431,0,13,7.12,0,0,18,89,48,138,1,21,0.0,0.0,0,0,0,0,0,0,0.0,18,2,1,50.0,1,127,0,0,19,70.37,674,499,995,1494,299.0,0,0,1897,10,0,0,Alfonso Herrero,Málaga CF,96371,2830
53,3,17.65,560,108,68.79,1146,848,1994,91.8,3,42.86,4,42,8,0,0,0,200,11,3,22,6,22,42,0,0,51,37,147,0,1,,,22,0,10.91,0,6,14,42,31,11,4,2,,133,48.19,0,0,3,178,34,56,2,42,3613,0,7,0,0,0,0,0.0,0,0,0,0,362,20,0,7.11,0,4,0,0,0,0,0,0,602.17,0.0,0,23,32,17,16,31,45.59,0,52,33,63.46,56,95,68,17,136,48.06,157,1293,879,2172,298.8,55,0,2699,50,3,0,Mario Soriano,Deportivo de A Coruña,984622,2832
23,37,29.37,159,24,57.14,272,133,405,72.71,26,47.27,29,36,3,0,0,0,132,10,8,17,3,33,36,0,0,48,23,197,0,0,,,33,0,5.36,0,3,6,31,24,7,3,0,,195,53.72,0,0,0,152,21,43,0,29,2604,13,3,0,0,0,1,0.0,0,0,0,1,530,21,0,7.11,0,3,0,0,0,0,0,0,868.0,0.0,0,36,20,26,13,58,45.31,0,64,40,62.5,43,36,128,126,221,52.87,42,400,157,557,255.9,56,1,1474,74,5,0,Álex Sola,Granada,966836,33779
77,1,12.5,246,91,37.76,817,1428,2245,87.87,41,58.57,29,36,2,0,0,0,184,6,0,4,11,175,36,0,0,5,27,112,1,3,,,50,0,14.29,109,2,4,36,31,5,2,0,,106,56.08,2,0,0,310,46,21,0,35,3166,6,14,1,0,0,1,0.0,0,0,0,0,400,5,0,7.11,0,0,0,0,0,0,0,0,1583.0,0.0,0,7,7,7,3,17,70.83,0,48,30,62.5,21,158,24,8,147,56.76,241,1048,1507,2555,255.8,14,4,3126,42,9,0,Mika Mármol,UD Las Palmas,979146,6577
