accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id
55,2,40.0,211,111,59.36,552,973,1525,90.34,50,69.44,22,31,2,0,0,0,124,1,2,0,8,139,30,0,0,9,12,63,0,3,1.08,1.72,17,0,20.0,80,3,5,35,32,3,2,1,,92,69.17,2,0,0,163,35,10,0,29,2539,0,21,2,0,0,0,0.0,0,0,0,2,199,1,0,7.24,0,1,0,0,0,0,0,0,846.33,0.0,0,8,7,9,6,7,63.64,0,53,38,71.7,10,99,11,5,142,69.27,187,651,1037,1688,217.2,15,5,2120,35,8,0,Maximilian Rohr,SV 07 Elversberg,846398,2598
107,1,100.0,85,332,43.92,221,762,983,69.32,11,78.57,3,32,1,0,0,0,331,1,0,0,4,31,32,0,0,0,0,4,2,2,0.24,,2,0,0.0,185,0,1,52,49,3,0,0,1.01,7,87.5,0,24,0,435,0,4,0,32,2880,0,0,0,0,0,0,0.0,6,0,0,0,449,0,10,7.23,0,0,31,68,39,109,0,20,0.0,0.0,0,0,0,0,0,4,100.0,30,0,0,0.0,4,171,4,1,18,81.82,756,588,830,1418,231.5,0,3,1731,3,3,0,Florian Kastenmeier,Fortuna Düsseldorf,795024,2588
57,30,31.91,243,53,39.55,451,322,773,69.95,89,61.38,56,32,7,0,0,0,134,13,6,11,6,84,32,0,0,19,40,203,1,1,4.25,4.91,58,1,12.96,0,7,14,40,35,5,6,1,,142,49.13,2,0,2,332,33,51,1,32,2778,9,9,0,1,0,0,0.0,0,0,0,1,563,22,0,7.23,0,4,0,0,0,0,0,0,396.86,50.0,2,35,19,23,20,31,49.21,0,74,51,68.92,50,133,63,94,231,53.23,134,698,407,1105,231.4,54,7,1943,38,7,0,Laurin Curda,SC Paderborn 07,981788,2561
57,0,0.0,77,90,57.32,266,571,837,85.67,76,73.08,28,29,1,0,0,0,57,1,2,1,7,128,25,0,0,1,14,63,2,2,0.79,0.64,17,0,8.33,25,1,2,18,13,5,1,0,,50,58.82,1,0,1,140,13,5,0,15,1599,0,22,0,0,0,0,0.0,0,0,0,0,154,2,0,7.23,0,0,0,0,0,0,0,0,1599.0,0.0,0,11,1,9,2,0,0.0,0,26,17,65.38,5,94,4,2,126,66.67,157,370,607,977,180.7,12,5,1249,26,6,0,Aleksandar Vukotić,Darmstadt 98,858360,2576
18,0,0.0,106,38,55.07,307,533,840,89.65,52,56.52,40,17,3,0,0,0,62,5,0,3,2,87,17,0,0,7,3,65,0,1,1.2,2.02,15,0,27.27,22,3,6,16,14,2,3,0,,32,56.14,3,0,0,97,36,11,0,16,1316,1,13,0,0,0,0,0.0,0,0,0,0,121,2,0,7.22,0,0,0,0,0,0,0,0,438.67,0.0,0,7,4,4,4,3,75.0,0,21,10,47.62,11,36,4,3,84,56.38,69,370,567,937,122.7,11,3,1194,8,4,0,Maik Nawrocki,Hannover 96,984183,2541
2,0,0.0,22,6,54.55,47,74,121,85.82,12,80.0,3,6,0,0,0,0,20,0,0,1,1,7,6,0,0,5,2,21,0,0,0.11,1.4,9,0,75.0,0,3,3,4,4,0,3,0,,14,43.75,0,0,0,20,6,0,1,4,339,1,0,0,0,0,0,0.0,0,0,0,0,35,2,0,7.22,0,2,0,0,0,0,0,0,113.0,0.0,0,4,0,0,3,2,50.0,0,7,3,42.86,0,6,4,0,26,55.32,11,63,78,141,43.3,4,1,203,5,2,0,Ibrahima Sissoko,VfL Bochum 1848,829093,2542
92,1,100.0,57,252,48.74,162,805,967,78.05,16,100.0,0,34,0,0,0,0,286,0,0,0,9,37,34,1,0,0,1,1,2,2,0.21,,0,0,0.0,144,0,0,45,39,6,0,0,2.38,9,90.0,0,21,0,272,0,2,0,34,3060,0,0,0,0,0,0,0.0,4,0,0,0,283,1,19,7.2,0,0,17,66,31,102,0,15,0.0,0.0,0,0,0,0,0,2,100.0,17,0,0,0.0,2,139,2,1,25,96.15,517,369,870,1239,244.9,0,2,1551,11,0,0,Dennis Seimen,SC Paderborn 07,1195736,2561
8,0,0.0,57,2,33.33,102,38,140,67.31,44,51.76,41,14,1,0,0,0,18,1,5,10,1,18,14,0,0,15,3,73,0,0,0.75,8.36,10,0,21.15,0,11,12,13,13,0,11,0,,16,33.33,5,0,1,68,2,12,1,12,1030,5,1,0,0,0,0,0.0,0,0,0,0,128,9,0,7.2,0,5,0,0,0,0,0,0,93.64,0.0,0,50,2,20,22,4,44.44,0,1,1,100.0,12,14,9,4,60,45.11,6,155,53,208,100.8,52,3,392,11,3,0,Ivan Prtajin,1. FC Kaiserslautern,796672,2675
1,1,33.33,14,8,57.14,30,38,68,82.93,0,0.0,0,2,0,0,0,0,9,0,0,0,0,7,2,0,0,2,2,7,0,0,0.16,0.09,3,0,0.0,0,0,0,1,1,0,0,0,,7,50.0,0,0,0,14,1,2,0,2,170,0,0,0,0,0,0,0.0,0,0,0,0,23,0,0,7.2,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,0,4,1,25.0,2,3,0,3,7,50.0,14,42,40,82,14.4,1,0,122,3,0,0,Clemens Riedel,Darmstadt 98,1129360,2576
102,0,0.0,44,260,45.06,152,1406,1558,82.96,9,90.0,1,34,0,0,0,0,317,0,0,0,7,30,34,0,0,0,0,1,4,1,0.33,,0,0,0.0,133,0,0,58,50,8,0,0,4.54,2,100.0,0,26,0,320,0,1,0,34,3060,0,0,0,0,0,0,0.0,6,0,0,0,329,0,14,7.19,0,0,10,78,29,109,0,18,0.0,0.0,0,0,0,0,0,0,0.0,10,0,0,0.0,1,176,0,1,11,91.67,577,394,1484,1878,244.5,0,2,2201,2,1,0,Dominik Reimann,1. FC Magdeburg,352556,2591
