accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id
18,43,29.05,453,27,49.09,798,339,1094,86.21,5,20.0,20,33,8,1,0,1,153,13,4,20,8,8,33,0,0,61,19,192,0,0,,,59,0,10.71,0,6,14,23,20,3,4,2,,190,52.49,1,0,0,175,11,67,4,31,2583,3,,0,0,4,0,50.0,0,2,0,1,449,16,0,7.34,1,1,0,0,0,0,0,0,430.5,0.0,3,18,38,16,20,72,65.45,0,45,32,71.11,67,44,110,148,195,50.39,55,1039,378,1269,242.2,56,6,1951,73,8,1,Nicolás Fernández,Elche,962411,2846
134,26,18.57,833,97,43.3,1227,347,1548,73.89,2,15.38,11,40,10,0,0,0,207,32,5,11,3,9,40,0,0,62,53,214,0,0,,,41,0,7.32,0,3,13,42,39,3,3,0,,140,40.82,0,0,1,547,17,116,0,38,3336,19,,0,2,0,0,0.0,0,0,0,0,868,46,0,7.32,1,3,0,0,0,0,0,0,1112.0,0.0,1,27,14,14,16,28,35.44,0,59,35,59.32,114,268,79,140,142,39.89,224,1842,393,2095,292.7,41,7,2805,53,8,1,Iñigo Vicente,Real Racing Club,605674,2835
39,14,27.45,447,45,54.88,735,213,934,82.36,5,22.73,17,39,5,0,1,0,202,9,9,22,2,1,39,0,0,81,35,278,0,0,,,22,0,13.64,0,15,20,35,31,4,13,2,,247,48.62,0,0,7,200,14,49,2,35,3049,3,,0,0,5,0,80.0,0,4,0,2,583,33,0,7.31,0,13,0,0,0,0,0,0,203.27,0.0,2,74,36,40,48,128,50.59,0,43,27,62.79,49,80,253,51,252,47.55,82,942,243,1134,285.1,110,5,2023,76,2,0,Yeremay Hernández,Deportivo de A Coruña,1096950,2832
1,0,0.0,10,0,0.0,14,0,14,73.68,2,100.0,0,1,0,0,0,0,5,0,0,0,0,2,1,0,0,5,1,11,0,0,,,2,0,25.0,0,1,1,2,2,0,1,0,,4,26.67,0,0,0,5,0,1,1,1,90,0,,0,0,0,0,0.0,0,0,0,0,19,1,0,7.3,0,0,0,0,0,0,0,0,90.0,0.0,0,3,1,2,2,1,25.0,0,2,2,100.0,1,1,4,2,6,35.29,0,20,1,19,7.3,4,0,51,1,0,0,Largie Ramazani,Almería,909966,2858
0,0,0.0,0,0,0.0,2,0,2,66.67,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,,,0,0,0.0,0,0,0,1,1,0,0,0,,0,0.0,0,0,0,1,1,0,0,0,21,0,,0,0,0,0,0.0,0,0,0,0,4,0,0,7.3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0,0.0,0,4,0,3,7.3,0,0,12,0,0,0,Jota Domingo,Albacete Balompié,2041180,2848
8,0,0.0,6,27,38.03,10,92,102,69.39,0,0.0,0,6,0,0,0,0,48,0,0,0,1,6,6,0,0,0,0,0,0,0,,,0,0,0.0,60,0,0,11,11,0,0,0,,1,100.0,0,1,0,45,0,0,0,6,540,0,,0,0,0,0,0.0,1,0,0,0,45,0,3,7.3,0,0,5,17,10,27,0,4,0.0,0.0,0,0,0,0,0,0,0.0,4,0,0,0.0,0,14,0,0,1,100.0,71,44,103,147,43.8,0,2,209,1,0,0,Cristian Rivero,Albacete Balompié,914744,2848
66,0,0.0,79,267,35.6,179,632,811,62.58,13,92.86,1,41,0,0,0,0,353,1,0,0,16,41,41,0,0,1,2,5,0,0,,,2,0,0.0,323,0,0,44,40,4,0,0,,8,66.67,0,38,0,485,0,6,0,41,3690,0,,0,0,0,1,0.0,8,0,3,0,496,0,11,7.3,0,0,17,88,57,146,0,27,0.0,0.0,0,0,0,0,0,0,0.0,17,1,1,100.0,6,112,0,0,21,80.77,750,597,699,1296,299.1,0,4,1758,10,2,0,Alfonso Herrero,Málaga CF,96371,2830
38,0,0.0,101,281,35.84,209,498,707,58.19,6,85.71,1,35,0,0,0,0,285,0,0,0,6,44,35,0,0,1,1,5,1,1,,,3,0,0.0,350,0,0,65,58,7,0,0,,6,60.0,0,21,0,508,0,3,0,35,3150,0,,1,0,0,2,0.0,7,0,2,0,519,0,20,7.25,0,0,12,98,52,151,1,29,0.0,0.0,0,0,0,0,0,4,100.0,11,0,0,0.0,3,84,4,0,12,70.59,784,644,571,1215,253.8,0,5,1568,2,2,0,Pablo Cunat Campos,FC Cartagena,2660173,24329
0,1,25.0,10,2,100.0,14,9,22,88.0,1,100.0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,3,1,1,0,0,34,0,,0,0,0,0,0.0,0,0,0,0,9,0,0,7.25,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,1,3,0,0.0,0,0,0,0.0,1,1,0,4,1,33.33,2,20,9,25,14.5,4,0,39,0,0,0,Diego Díaz,Real Racing Club,1892533,2835
22,19,19.19,265,36,45.57,435,185,601,70.54,63,50.0,63,34,4,0,0,0,121,9,7,17,8,46,34,0,0,21,31,198,0,1,,,51,0,20.34,0,12,16,38,38,0,12,0,,134,49.81,3,0,2,251,13,34,6,33,2773,20,,0,0,0,0,0.0,0,0,0,0,523,16,0,7.25,0,3,0,0,0,0,0,0,231.08,0.0,0,49,10,17,25,43,53.75,0,50,35,70.0,34,45,80,99,197,49.87,79,718,233,852,246.4,59,4,1579,43,6,0,Raúl Sánchez,CD Castellón,900989,5067
74,9,31.03,414,98,62.42,799,698,1488,84.74,61,53.98,52,42,2,0,0,0,251,4,1,14,14,69,42,0,0,40,45,211,0,1,,,45,0,11.43,0,4,6,37,32,5,3,1,,228,58.91,0,0,1,268,54,35,0,42,3697,0,,0,0,0,0,0.0,0,0,0,0,430,11,0,7.24,0,4,0,0,0,0,0,0,924.25,0.0,0,10,25,15,6,50,61.73,0,110,68,61.82,35,119,81,29,289,57.8,157,1010,775,1756,303.9,35,4,2481,71,2,0,Jon Gorrotxategi,Mirandés,1216309,35092
75,35,27.13,354,88,67.69,627,344,936,86.19,6,25.0,18,32,5,0,1,0,94,13,2,5,0,7,32,0,0,18,9,71,0,0,,,6,0,10.71,0,3,8,21,17,4,3,0,,87,62.14,0,0,1,150,16,58,0,24,1913,1,,0,0,3,0,66.67,0,2,0,0,318,11,0,7.23,0,3,0,0,0,0,0,0,637.67,0.0,4,12,16,14,9,24,54.55,0,30,12,40.0,58,119,44,129,93,56.71,130,847,368,1086,231.4,28,3,1489,33,1,0,Santi Cazorla,Real Oviedo,17651,2851
42,15,17.24,235,58,50.88,408,185,578,71.36,56,56.0,44,34,6,0,0,0,121,10,1,27,3,19,34,0,1,57,37,240,0,0,,,53,1,8.41,1,9,15,34,32,2,7,2,,124,38.75,0,0,4,232,10,43,4,30,2586,5,,0,1,3,0,100.0,0,3,0,0,522,22,0,7.22,1,5,0,0,0,0,0,0,287.33,6.67,15,52,55,49,31,42,43.75,0,44,32,72.73,42,78,96,87,180,42.86,114,673,224,810,245.5,107,3,1512,38,5,0,Jacobo González,Córdoba,1031543,2850
34,28,22.76,325,36,55.38,484,127,583,72.42,15,30.61,34,32,11,0,0,0,128,19,8,27,2,10,32,0,0,61,38,239,0,3,,,52,0,7.41,0,6,17,34,33,1,5,1,,150,42.25,1,0,1,222,10,60,5,26,2231,7,,0,0,0,1,0.0,0,0,0,0,539,17,0,7.21,0,0,0,0,0,0,0,0,371.83,0.0,2,49,32,34,20,64,52.89,0,42,25,59.52,60,79,121,123,165,40.84,65,776,152,805,230.8,81,7,1532,46,7,0,Álex Calatrava,CD Castellón,1136863,5067
134,51,34.46,418,119,53.85,727,398,1074,74.9,26,30.95,58,41,4,0,0,0,158,11,2,10,8,34,41,0,0,27,17,166,0,0,,,48,0,12.82,0,5,9,30,26,4,5,0,,120,52.63,2,0,2,360,27,64,2,40,3356,2,,0,1,0,0,0.0,0,0,0,0,574,22,0,7.21,0,1,0,0,0,0,0,0,671.2,0.0,3,19,20,16,13,22,50.0,0,70,41,58.57,63,241,44,148,146,46.79,221,1125,457,1434,295.5,39,2,2043,32,3,0,Alberto Reina,Mirandés,882475,35092
77,18,26.47,381,104,65.41,801,585,1368,89.18,18,40.91,26,35,4,0,0,0,144,7,3,16,5,22,35,0,0,28,18,157,0,2,,,50,1,11.11,0,6,10,26,24,2,4,2,,166,55.89,0,0,0,166,23,34,2,29,2613,3,,0,0,1,0,100.0,0,1,0,0,334,21,0,7.21,0,4,0,0,0,0,0,0,435.5,20.0,5,27,27,18,20,41,52.56,0,46,25,54.35,34,121,78,68,184,53.96,159,983,619,1534,252.2,54,2,2110,81,6,0,Giorgi Kochorashvili,Levante UD,886402,2849
69,3,33.33,361,116,48.54,975,1028,2000,90.33,41,60.29,27,33,2,0,0,0,87,2,0,4,11,103,33,0,0,3,12,70,0,0,,,29,0,8.0,7,2,4,19,19,0,1,1,,67,60.91,1,0,0,214,25,13,1,29,2565,1,,0,0,0,0,0.0,0,0,0,0,252,1,0,7.2,0,0,0,0,0,0,0,0,1282.5,0.0,1,6,19,12,9,4,57.14,0,40,23,57.5,13,132,7,9,108,60.67,239,1146,1077,2214,237.6,25,4,2558,23,4,0,Pedro Bigas,Elche,141832,2846
59,0,0.0,37,190,45.35,129,404,533,69.67,5,100.0,0,23,0,0,0,0,215,0,0,0,7,15,22,0,0,1,1,2,3,0,,,0,0,0.0,152,0,0,25,19,6,0,0,,5,71.43,0,19,0,232,0,1,0,22,1983,0,,0,0,0,0,0.0,3,0,1,0,240,0,5,7.2,0,0,7,48,24,73,1,12,0.0,0.0,0,0,0,0,0,4,100.0,7,0,0,0.0,1,104,4,0,10,83.33,419,318,447,765,158.4,0,3,983,1,0,0,Diego Mariño,Granada,69379,33779
52,1,25.0,266,95,46.8,987,1441,2427,90.32,83,62.88,49,40,2,0,0,0,148,2,4,0,17,157,40,0,0,7,17,109,1,2,,,31,0,0.0,13,0,2,29,26,3,0,0,,114,65.52,0,0,1,260,51,13,0,35,3203,8,,0,0,0,1,0.0,0,0,0,0,297,2,0,7.2,0,0,0,0,0,0,0,0,0.0,0.0,0,12,2,9,5,8,57.14,0,80,54,67.5,13,101,14,4,197,64.38,203,1156,1535,2687,287.8,14,7,3169,27,3,0,David Affengruber,Elche,988672,2846
12,0,0.0,14,97,42.92,56,237,293,69.43,3,100.0,0,14,0,0,0,0,109,0,0,0,5,14,14,0,0,0,1,1,0,0,,,0,0,0.0,131,0,0,10,9,1,0,0,,0,0.0,0,13,0,129,0,0,0,14,1260,0,,1,0,0,0,0.0,0,0,0,0,131,0,8,7.19,0,0,7,23,18,41,0,6,0.0,0.0,0,0,0,0,0,0,0.0,6,0,0,0.0,0,20,0,0,3,75.0,226,167,255,422,100.7,0,0,559,0,3,0,Fernando Martínez,Almería,139925,2858
82,78,31.33,359,79,58.52,610,240,772,77.9,3,25.0,9,38,8,0,0,1,138,18,5,8,4,13,38,0,1,48,21,166,0,0,,,34,1,4.65,0,2,10,38,35,3,1,1,,161,50.63,0,0,3,219,10,85,2,33,2882,6,,0,3,1,0,0.0,0,0,0,1,591,11,0,7.19,1,0,0,0,0,0,0,0,1441.0,10.0,10,22,21,21,14,52,45.61,0,48,36,75.0,82,145,114,249,164,49.7,135,967,273,991,273.2,43,1,1784,61,2,0,Luismi Cruz,CD Tenerife,966526,2822
31,38,20.32,283,41,44.57,542,267,771,77.25,17,48.57,18,36,11,0,0,1,140,14,8,12,6,19,36,0,1,22,24,134,0,1,,,39,0,11.29,0,7,18,36,33,3,7,0,,110,48.67,0,0,2,227,29,54,1,33,2925,14,,0,0,3,0,66.67,0,2,0,1,525,16,0,7.18,1,6,0,0,0,0,0,0,417.86,0.0,4,29,33,24,26,38,54.29,0,42,27,64.29,54,60,70,187,127,48.66,92,856,329,998,258.5,62,2,1677,30,9,0,Álex Sancris,Burgos Club de Fútbol,1398518,2854
67,0,0.0,47,264,40.99,185,439,624,61.84,8,100.0,0,32,0,0,0,0,309,0,0,0,10,31,32,0,0,1,1,2,0,1,,,0,0,100.0,223,1,1,31,29,2,1,0,,6,75.0,1,35,0,385,0,2,0,32,2880,0,,0,0,0,0,0.0,3,0,0,0,394,0,12,7.16,0,0,18,60,25,87,0,13,2880.0,0.0,0,1,0,0,1,1,100.0,17,3,3,100.0,2,118,1,0,14,87.5,644,507,502,1009,229.2,1,0,1307,4,1,0,Jon Mikel Magunagoitia,Eibar,990095,2839
35,12,23.08,229,38,57.58,391,201,580,75.32,52,57.78,38,37,5,0,0,0,93,4,9,24,1,26,37,0,0,29,23,143,0,0,,,40,0,10.1,0,10,15,32,27,5,10,0,,105,50.0,1,0,2,190,17,31,2,32,2461,11,,0,0,0,0,0.0,0,0,0,0,335,12,0,7.16,0,7,0,0,0,0,0,0,246.1,0.0,0,70,29,43,32,18,48.65,0,44,28,63.64,31,56,37,52,157,52.33,66,575,247,770,264.8,99,4,1254,43,2,0,Léo Baptistão,Almería,252857,2858
5,46,27.06,232,12,54.55,402,133,489,84.6,2,14.29,12,32,10,0,0,0,65,16,5,4,0,10,31,0,0,8,8,65,0,0,,,15,0,16.67,0,4,14,16,15,1,4,0,,71,57.26,0,0,0,89,9,45,2,20,1770,9,,0,1,0,0,0.0,0,0,0,0,280,10,0,7.15,0,2,0,0,0,0,0,0,442.5,0.0,0,23,1,8,12,27,54.0,0,22,17,77.27,44,13,50,170,73,52.9,22,595,153,578,221.8,24,2,1020,22,5,0,Josan,Elche,808955,2846
4,1,20.0,52,4,50.0,89,66,154,81.91,10,19.61,41,18,1,0,0,0,45,2,13,5,0,2,18,0,0,9,11,78,0,1,,,11,0,28.57,0,14,15,23,20,3,13,1,,25,40.32,2,0,1,34,2,4,3,15,1416,11,,0,0,2,0,100.0,0,2,0,0,93,10,0,7.15,0,9,0,0,0,0,0,0,101.14,0.0,1,35,14,14,30,7,53.85,0,7,2,28.57,4,8,13,5,35,30.97,8,121,72,188,128.7,49,4,357,12,3,0,Myrto Uzuni,Granada,895533,33779
28,9,26.47,142,27,34.62,259,260,510,77.63,40,59.7,27,18,0,0,0,0,60,1,2,7,6,68,18,0,0,5,9,78,0,1,,,22,0,21.05,0,4,4,12,10,2,4,0,,59,53.64,1,0,0,147,17,12,1,18,1600,3,,0,0,0,0,0.0,0,0,0,0,235,5,0,7.15,0,2,0,0,0,0,0,0,400.0,0.0,0,13,6,5,7,12,41.38,0,24,15,62.5,12,57,29,34,99,55.93,78,392,299,657,128.7,19,2,1122,23,5,0,Nacho Vidal,Real Oviedo,844752,2851
12,0,0.0,5,16,41.03,14,15,29,55.77,0,0.0,0,2,0,0,0,0,11,0,0,0,1,6,2,0,0,0,0,0,0,0,,,0,0,0.0,19,0,0,2,1,1,0,0,,0,0.0,0,1,0,23,0,0,0,2,180,0,,0,0,0,0,0.0,0,0,0,0,23,0,2,7.15,0,0,2,4,2,6,0,2,0.0,0.0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,24,0,0,0,0.0,39,33,19,52,14.3,0,0,72,0,0,0,Victor Wehbi Aznar,Cádiz,1011486,4488
71,0,0.0,59,299,45.65,176,795,971,72.52,14,100.0,0,41,0,0,0,0,352,0,0,0,16,61,41,0,0,0,0,0,2,1,,,0,0,0.0,203,0,0,40,35,5,0,0,,8,100.0,0,27,0,368,0,4,0,41,3690,0,,0,0,0,0,0.0,8,0,2,0,373,0,22,7.15,0,0,51,77,30,107,0,12,0.0,0.0,0,0,0,0,0,0,0.0,51,1,1,100.0,4,118,0,0,22,100.0,655,451,888,1339,293.1,0,2,1718,9,3,0,Aarón Escandell,Real Oviedo,368922,2851
48,0,0.0,57,264,36.36,184,371,555,54.57,5,100.0,0,32,0,0,0,0,238,0,0,0,10,23,32,0,0,0,0,0,0,0,,,0,0,0.0,276,0,0,28,27,1,0,0,,4,100.0,0,21,0,462,0,2,0,32,2857,0,,1,0,0,0,0.0,3,0,1,0,467,0,8,7.15,0,0,10,60,41,103,0,16,0.0,0.0,0,0,0,0,0,0,0.0,10,0,0,0.0,2,78,0,0,9,100.0,726,580,437,1017,228.7,0,2,1259,6,3,0,Dani Jiménez,Huesca,96968,24265
85,34,30.91,303,102,58.62,636,580,1182,83.06,19,45.24,23,32,4,0,0,0,170,11,0,7,5,17,32,0,0,24,13,120,0,0,,,41,0,3.33,0,1,5,21,20,1,1,0,,102,51.26,0,0,0,241,23,49,1,27,2207,1,,0,0,0,0,0.0,0,0,0,0,409,14,0,7.14,0,0,0,0,0,0,0,0,2207.0,0.0,5,4,26,16,7,22,53.66,0,36,22,61.11,49,137,41,110,121,50.21,174,901,632,1423,228.5,30,4,1894,46,10,0,Matheus Pereira,Eibar,795268,2839
36,11,22.92,171,102,40.0,458,672,1119,80.04,65,55.08,53,31,1,0,0,0,107,2,0,5,8,180,31,0,1,9,16,127,0,0,,,45,0,14.29,1,3,4,32,28,4,3,0,,87,54.04,1,0,0,279,57,19,0,30,2649,0,,0,0,0,0,0.0,0,0,0,0,425,6,0,7.13,1,2,0,0,0,0,0,0,883.0,0.0,0,15,6,11,5,14,70.0,0,50,36,72.0,19,90,20,48,152,54.48,255,697,749,1398,221.1,21,4,2189,23,8,0,Miguel Loureiro,Huesca,811611,24265
79,53,35.57,391,108,56.25,717,412,1076,80.9,35,45.45,42,37,5,0,0,0,131,8,1,24,1,39,37,0,0,24,29,162,0,2,,,41,0,5.95,0,5,10,39,35,4,3,2,,89,42.58,0,0,3,254,25,68,1,32,2632,0,,0,1,1,0,100.0,0,1,0,0,463,22,0,7.13,0,4,0,0,0,0,0,0,526.4,0.0,4,18,66,34,26,12,28.57,0,39,20,51.28,67,127,42,149,124,43.36,192,1016,463,1330,263.8,84,3,1944,39,11,0,Alex Sala,Córdoba,1157382,2850
160,18,26.47,385,208,70.75,876,899,1757,86.25,35,62.5,21,38,2,0,0,0,160,3,0,8,6,71,38,0,0,13,47,124,1,0,,,44,0,4.17,1,1,3,33,29,4,1,0,,118,53.39,0,0,0,280,40,36,0,32,2793,2,,1,0,0,1,0.0,0,0,0,0,381,15,0,7.13,0,1,0,0,0,0,0,0,2793.0,0.0,1,6,18,14,2,11,73.33,0,55,33,60.0,36,249,15,68,153,55.23,294,1122,983,2037,270.9,24,2,2509,53,7,0,Manu Molina,Málaga CF,128950,2830
40,6,12.24,342,24,45.28,599,239,832,74.89,35,36.84,60,37,9,0,0,0,168,16,13,16,6,22,37,0,0,61,14,229,0,0,,,51,0,11.27,0,8,17,43,37,6,7,1,,116,40.7,2,0,0,279,17,48,0,36,3153,11,,0,0,1,0,100.0,0,1,0,6,543,33,0,7.13,0,6,0,0,0,0,0,0,394.13,0.0,1,52,19,25,30,44,47.83,0,22,11,50.0,48,80,92,49,151,39.74,53,869,291,1111,263.7,71,3,1719,51,6,0,Jonathan Dubasin,Sporting Gijón,1094517,2852
