accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id
6,0,0.0,56,10,90.91,93,34,127,81.94,4,80.0,1,4,1,0,0,0,14,0,0,2,1,2,4,0,0,4,1,15,0,0,0.27,0.93,3,0,7.69,0,1,2,4,4,0,1,0,,13,48.15,0,0,0,28,0,3,1,4,327,2,0.0,0,0,0,0,0.0,0,0,0,1,55,5,0,7.35,0,0,0,0,0,0,0,0,327.0,0.0,0,6,7,3,8,6,50.0,0,4,3,75.0,3,10,12,9,17,53.13,11,114,41,155,29.4,13,1,226,3,1,0,Roger Fernandes,Sporting Braga,1128560,2999
30,0,0.0,41,126,36.21,90,199,289,56.12,4,80.0,1,16,1,0,0,0,146,0,0,1,4,27,16,1,0,0,1,2,1,4,0.07,0.05,0,0,0.0,159,0,1,24,21,3,0,0,3.18,4,80.0,0,12,0,226,0,2,0,16,1440,0,0.0,0,0,0,0,0.0,0,0,0,0,229,0,9,7.33,0,0,17,40,19,62,1,4,0.0,0.0,0,1,0,0,0,0,0.0,16,1,1,100.0,2,46,0,0,8,80.0,348,289,226,515,117.3,1,2,679,3,2,0,Adriel,AVS - Futebol SAD,1106840,483088
8,0,0.0,50,2,100.0,76,38,114,70.37,33,43.42,43,13,1,1,0,0,23,1,1,6,1,12,13,0,0,14,10,95,0,0,0.72,5.64,24,0,43.48,0,10,11,7,7,0,10,0,,53,50.48,2,0,0,48,4,14,3,12,955,5,1.0,0,0,3,0,66.67,0,2,0,0,92,7,0,7.33,0,5,0,0,0,0,0,0,95.5,0.0,0,21,2,4,13,11,73.33,0,13,7,53.85,14,9,15,0,86,47.51,2,110,52,162,95.3,23,2,335,31,4,0,Pablo Felipe,Gil Vicente,1101174,3010
22,16,22.86,388,23,54.76,620,193,813,81.79,36,48.0,39,28,5,0,0,0,81,8,3,18,2,12,28,0,0,49,16,175,0,0,4.69,11.89,18,0,23.53,0,16,21,25,22,3,15,1,,118,46.46,0,0,1,181,5,37,0,22,1944,8,0.0,0,0,10,0,100.0,0,10,0,0,414,18,0,7.32,0,16,0,0,0,0,0,0,121.5,0.0,6,40,28,23,27,50,46.73,0,19,12,63.16,37,63,107,70,154,46.81,42,778,216,994,204.9,68,6,1568,49,6,0,Rodrigo Zalazar,Sporting Braga,966575,2999
3,0,0.0,24,1,20.0,41,20,61,79.22,2,66.67,1,2,0,0,0,0,7,0,0,0,1,2,2,0,0,3,2,10,0,0,0.23,0.17,2,0,0.0,0,0,0,0,0,0,0,0,,12,57.14,0,0,0,16,1,2,0,2,153,0,0.0,0,0,0,0,0.0,0,0,0,0,31,1,0,7.3,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,3,1,4,66.67,0,6,3,50.0,2,4,6,6,14,58.33,5,53,24,77,14.6,4,0,131,2,0,0,Daniel Banjaqui,Benfica,1961109,3006
19,14,18.42,292,5,23.81,397,112,509,79.53,6,31.58,13,28,5,0,0,0,70,9,5,24,0,7,28,0,0,17,21,121,0,0,7.21,6.35,25,0,14.89,0,7,12,13,11,2,7,0,,105,49.3,0,0,3,131,3,41,2,20,1733,4,0.0,0,0,2,0,100.0,0,2,0,2,312,25,0,7.3,0,5,0,0,0,0,0,0,247.57,0.0,4,36,11,9,14,36,43.37,0,31,14,45.16,41,36,83,76,111,47.84,21,511,129,640,204.3,47,4,1058,38,2,0,Andreas Schjelderup,Benfica,1100952,3006
44,0,0.0,358,52,64.2,859,674,1533,90.98,37,69.81,16,27,4,0,0,0,165,2,3,9,11,26,27,0,0,13,14,68,1,1,2.54,2.82,25,0,10.34,0,3,7,17,15,2,3,0,,105,66.88,1,0,1,152,21,29,1,26,2325,2,9.0,0,0,0,1,0.0,0,0,0,0,203,23,0,7.27,0,1,0,0,0,0,0,0,775.0,0.0,0,21,8,13,7,8,72.73,0,58,38,65.52,29,71,11,3,142,67.62,81,960,725,1685,196.4,29,6,1988,41,8,0,Morten Hjulmand,Sporting CP,859917,3001
17,1,33.33,107,16,76.19,227,119,346,92.51,5,50.0,5,14,0,0,0,0,27,1,1,3,0,5,14,0,0,4,3,22,0,1,0.81,2.27,9,0,42.86,0,6,6,5,5,0,5,1,,26,60.47,1,0,0,28,9,8,3,5,538,1,1.0,0,0,0,0,0.0,0,0,0,0,41,4,0,7.27,0,2,0,0,0,0,0,0,89.67,0.0,0,10,4,2,9,4,66.67,0,12,6,50.0,8,26,6,3,31,58.49,21,249,125,374,101.8,14,1,457,10,1,0,Daniel Bragança,Sporting CP,861979,3001
35,37,29.37,419,34,60.71,734,278,1012,88.0,5,35.71,9,28,4,0,1,0,62,6,4,11,4,16,28,0,0,19,12,77,0,1,4.91,10.7,25,0,22.95,0,14,18,21,18,3,14,0,,56,45.16,0,0,5,138,10,51,3,25,2149,4,2.0,0,2,4,0,75.0,0,3,0,1,308,18,0,7.26,1,11,0,0,0,0,0,0,153.5,0.0,5,43,18,19,31,9,39.13,0,30,19,63.33,49,57,23,126,61,44.2,56,848,302,1150,203.3,61,5,1577,17,3,1,Ricardo Horta,Sporting Braga,314380,2999
57,2,66.67,225,70,44.59,621,1122,1743,89.48,49,62.82,29,26,1,0,0,0,101,2,1,3,14,88,26,0,0,5,4,69,0,0,0.86,1.4,28,0,0.0,19,0,1,11,10,1,0,0,,59,59.6,0,0,0,205,38,12,0,26,2217,0,15.0,0,1,0,0,0.0,0,0,0,0,239,1,0,7.25,0,0,0,0,0,0,0,0,0.0,0.0,2,10,6,8,5,2,28.57,0,49,34,69.39,11,124,7,3,108,61.02,157,777,1171,1948,188.5,16,4,2264,9,3,0,Jakub Kiwior,FC Porto,976037,3002
8,0,0.0,28,11,50.0,79,231,310,94.51,11,73.33,4,6,0,0,0,0,18,0,0,1,3,15,5,0,0,0,0,8,0,1,0.05,0.47,3,0,33.33,2,1,1,1,1,0,1,0,,6,60.0,0,0,0,18,6,1,1,4,373,0,3.0,1,0,0,0,0.0,0,0,0,0,20,0,0,7.24,0,0,0,0,0,0,0,0,373.0,0.0,0,3,0,1,1,0,0.0,0,6,4,66.67,1,15,1,0,17,68.0,22,94,234,328,36.2,3,1,370,0,0,0,Nehuén Pérez,FC Porto,913401,3002
7,2,28.57,84,5,62.5,123,67,190,72.8,35,56.45,27,13,0,0,0,0,32,1,7,2,1,16,13,0,0,16,5,74,0,0,1.15,5.03,14,0,30.43,0,7,7,18,12,6,6,1,,38,44.71,1,0,2,71,5,11,1,12,1077,2,1.0,0,0,1,0,100.0,0,1,0,0,143,8,0,7.22,0,5,0,0,0,0,0,0,153.86,0.0,0,22,1,7,14,10,45.45,0,14,10,71.43,11,13,22,7,73,49.66,8,179,82,261,93.9,23,2,460,16,1,0,Jalen Blesa,Rio Ave,1499082,3036
66,3,60.0,243,91,56.17,547,665,1212,88.4,61,58.65,43,25,1,0,0,0,67,1,2,6,7,87,25,0,0,4,10,78,0,1,1.21,1.97,24,0,5.56,1,1,2,17,15,2,1,0,,55,61.11,1,0,1,159,29,10,0,20,1866,0,9.0,0,0,0,2,0.0,0,0,0,0,178,1,0,7.21,0,0,0,0,0,0,0,0,1866.0,0.0,0,17,1,7,5,5,62.5,0,30,18,60.0,10,113,8,5,116,59.79,162,657,714,1371,180.3,18,1,1640,20,6,0,António Silva,Benfica,1006069,3006
0,0,0.0,0,0,0.0,0,3,3,50.0,1,100.0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,,0,0,0.0,2,0,0,1,1,0,0,0,0.19,1,100.0,0,0,0,3,0,0,0,0,10,0,0.0,0,0,0,0,0.0,0,0,0,0,3,0,0,7.2,0,0,0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2,100.0,3,3,3,6,7.2,0,0,9,1,0,0,Joao Carvalho,Sporting Braga,1195449,2999
9,44,26.67,112,16,50.0,193,199,392,82.35,8,40.0,12,23,5,0,0,0,64,9,1,16,3,18,23,0,0,20,11,112,0,1,5.76,4.53,30,1,12.24,0,6,11,23,21,2,5,1,,82,45.05,0,0,2,84,11,39,3,18,1680,2,3.0,0,0,3,0,100.0,0,3,0,3,337,6,0,7.19,0,3,0,0,0,0,0,0,280.0,9.09,11,15,34,17,16,22,34.38,0,26,15,57.69,39,28,64,165,90,44.55,32,247,229,476,165.4,49,3,1119,34,4,0,Sidny Lopes Cabral,Benfica,1117723,3006
64,2,22.22,177,120,48.98,557,1234,1791,89.33,47,54.02,40,31,0,0,0,0,103,0,2,7,15,159,31,0,0,8,14,94,0,1,0.85,3.45,34,1,23.81,58,5,5,28,27,1,4,1,,76,58.46,2,0,1,214,30,7,2,31,2790,1,20.0,0,0,1,4,100.0,0,1,0,0,247,0,0,7.17,0,1,0,0,0,0,0,0,558.0,16.67,6,13,8,5,9,6,100.0,0,45,26,57.78,7,130,6,9,123,56.68,245,696,1309,2005,222.2,21,5,2400,26,7,0,Justin De Haas,Famalicão,876255,49531
28,27,30.34,315,29,67.44,524,216,740,80.79,7,43.75,9,27,8,0,0,0,71,11,6,17,1,9,27,0,0,26,15,91,0,1,5.69,8.67,11,1,16.05,0,13,21,15,14,1,9,4,,64,43.84,1,0,3,176,6,56,1,25,1994,4,2.0,0,1,2,0,100.0,0,2,0,0,344,12,0,7.16,0,11,0,0,0,0,0,0,153.38,25.0,4,50,31,28,36,27,47.37,0,15,10,66.67,55,61,57,89,71,43.83,43,667,249,916,193.2,81,6,1342,22,5,0,Pedro Gonçalves,Sporting CP,895764,3001
1,3,42.86,8,1,33.33,16,28,44,74.58,4,80.0,1,2,0,0,0,0,6,1,0,1,0,4,2,0,0,2,1,7,0,0,0.44,0.09,3,0,0.0,0,0,0,1,1,0,0,0,,6,50.0,0,0,0,15,1,3,0,1,145,0,2.0,0,0,0,0,0.0,0,0,0,0,22,0,0,7.15,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,1,0,0,0.0,0,6,4,66.67,3,4,0,7,10,58.82,3,24,35,59,14.3,2,0,91,0,0,0,Andrey,Santa Clara,1515290,3011
140,37,26.62,453,131,53.25,1017,997,2014,85.38,26,50.0,26,33,7,0,0,0,144,12,0,12,3,29,33,0,0,20,39,135,2,3,5.38,1.04,34,0,2.78,0,1,8,52,45,7,1,0,,121,52.61,0,0,1,345,33,53,1,32,2834,0,7.0,0,0,0,0,0.0,0,0,0,0,530,9,0,7.15,0,0,0,0,0,0,0,0,2834.0,0.0,11,3,33,17,7,12,41.38,0,61,41,67.21,53,271,29,139,147,52.13,246,1298,1061,2359,235.9,36,3,2880,48,8,0,Jordan Holsgrove,Estoril Praia,920684,4500
26,0,0.0,13,109,31.05,57,421,478,65.93,8,80.0,2,22,1,0,0,0,179,1,0,0,4,28,22,0,0,0,2,4,3,3,0.04,,0,0,0.0,142,0,1,37,32,5,0,0,6.23,9,81.82,0,12,0,247,1,1,0,22,1980,0,0.0,0,0,0,0,0.0,8,0,1,0,251,0,8,7.14,0,0,18,54,20,74,0,14,0.0,0.0,0,0,0,0,0,0,0.0,18,0,0,0.0,1,45,0,0,17,80.95,351,226,499,725,157.1,0,3,960,12,2,0,André Ferreira,Moreirense,788197,3014
50,26,20.0,541,37,60.66,887,279,1166,86.31,9,64.29,5,34,11,0,0,0,120,14,8,27,11,15,34,0,0,32,13,134,0,1,7.51,7.17,22,0,9.46,0,7,18,22,20,2,6,1,,103,44.4,0,0,0,185,10,86,6,32,2851,2,1.0,0,0,0,0,0.0,0,0,0,3,459,25,0,7.14,0,1,0,0,0,0,0,0,407.29,0.0,2,38,36,23,24,46,41.44,0,36,22,61.11,86,89,111,130,112,45.53,61,1037,314,1351,242.7,74,6,1941,21,1,0,Francisco Trincão,Sporting CP,830431,3001
12,1,20.0,63,7,63.64,96,77,173,79.0,23,38.98,36,19,4,0,0,1,35,6,7,11,0,20,19,0,0,28,8,131,0,0,1.94,7.03,43,0,23.26,0,10,14,32,30,2,10,0,,66,40.99,2,0,1,46,2,11,0,18,1600,23,5.0,0,0,3,0,66.67,0,2,0,1,152,9,0,7.13,1,8,0,0,0,0,0,0,160.0,0.0,0,38,5,9,23,6,21.43,0,3,2,66.67,11,16,28,5,89,40.45,11,135,84,219,135.5,43,4,508,58,6,1,Clayton,Rio Ave,1017023,3036
46,3,42.86,197,77,61.6,441,599,1040,89.35,29,52.73,26,23,2,0,0,0,75,3,1,4,6,44,22,0,0,3,9,48,0,2,1.08,1.5,7,0,5.88,1,1,3,15,13,2,1,0,,37,62.71,1,0,0,124,20,12,0,19,1684,0,12.0,1,0,0,0,0.0,0,0,0,0,158,1,0,7.13,0,0,0,0,0,0,0,0,1684.0,0.0,0,17,0,9,4,3,50.0,0,33,23,69.7,12,78,6,7,66,57.89,125,524,640,1164,156.8,17,2,1389,1,4,0,Tomás Araújo,Benfica,983542,3006
12,5,26.32,45,20,74.07,95,78,173,87.82,1,50.0,1,4,0,0,0,0,16,0,0,2,0,6,4,0,0,1,2,13,0,1,0.55,1.13,8,0,14.29,0,1,1,7,7,0,1,0,,9,42.86,0,0,0,24,3,9,0,3,287,0,0.0,0,1,1,0,100.0,0,1,0,1,46,1,0,7.13,0,1,0,0,0,0,0,0,287.0,0.0,2,3,4,3,2,0,0.0,0,3,1,33.33,8,21,1,19,10,43.48,27,115,82,197,28.5,7,0,257,6,3,0,Tiago Silva,Vitória SC,252095,3009
62,2,33.33,157,92,69.17,419,550,969,91.16,11,39.29,17,17,2,0,0,0,51,3,0,2,4,48,17,0,0,4,2,36,2,2,1.29,0.41,14,0,0.0,16,0,2,13,12,1,0,0,,25,56.82,0,0,0,94,5,6,0,12,1183,0,7.0,1,0,0,0,0.0,0,0,0,0,109,1,0,7.12,0,0,0,0,0,0,0,0,0.0,0.0,1,2,6,4,2,5,100.0,0,15,9,60.0,6,106,5,6,36,50.0,133,479,584,1063,121.1,8,2,1191,5,2,0,Zeno Debast,Sporting CP,1126512,3001
44,32,31.68,420,50,50.0,737,383,1120,86.22,28,50.91,27,28,3,0,0,0,121,6,3,8,9,22,28,0,0,17,24,101,0,1,4.28,2.55,24,0,10.34,0,3,6,17,15,2,1,2,,76,50.67,0,0,0,179,22,56,0,26,2294,2,7.0,0,0,0,1,0.0,0,0,0,0,303,19,0,7.12,0,3,0,0,0,0,0,0,764.67,0.0,0,15,14,13,8,13,56.52,0,50,31,62.0,56,95,23,101,104,50.73,100,887,412,1299,199.4,29,3,1722,13,2,0,Fredrik Aursnes,Benfica,228364,3006
61,0,0.0,11,114,38.78,40,947,987,84.07,9,100.0,0,34,0,0,0,0,233,0,0,0,17,24,34,0,0,0,1,1,0,1,0.02,,0,0,0.0,165,0,0,29,28,1,0,0,5.6,7,87.5,0,10,0,187,0,0,0,34,3060,0,0.0,0,0,0,0,0.0,7,0,1,0,191,0,12,7.12,0,0,12,57,37,95,0,25,0.0,0.0,0,0,0,0,0,0,0.0,10,1,0,0.0,0,94,0,0,16,94.12,294,176,998,1174,242.1,0,6,1421,8,4,0,Lazar Carević,Famalicão,886204,49531
6,16,22.54,92,10,50.0,130,53,183,72.05,9,34.62,17,20,4,0,0,0,61,10,3,8,0,0,20,0,0,37,6,130,0,1,3.7,2.99,30,0,8.0,0,2,6,21,16,5,2,0,,137,54.8,0,0,2,71,8,22,0,18,1492,1,3.0,0,0,1,1,100.0,0,1,0,2,292,12,0,7.12,0,2,0,0,0,0,0,0,746.0,0.0,7,13,12,11,6,34,44.16,0,28,16,57.14,22,27,77,71,146,52.9,20,191,63,254,142.4,25,2,718,75,6,0,Chiquinho,FC Alverca,1015826,190328
36,0,0.0,16,95,37.25,44,302,346,68.11,8,100.0,0,17,0,0,0,0,142,0,0,0,8,13,17,0,1,0,0,0,0,3,0.02,,1,0,0.0,106,0,0,12,12,0,0,0,3.06,2,100.0,0,20,0,162,0,0,0,17,1496,0,0.0,0,0,0,0,0.0,4,0,2,0,165,0,7,7.12,1,0,12,30,13,43,1,9,0.0,0.0,0,0,0,0,0,0,0.0,12,1,1,100.0,0,54,0,0,10,100.0,255,180,328,508,121.0,0,1,668,1,2,0,Andrew,Gil Vicente,947893,3010
56,0,0.0,6,82,43.62,25,622,647,85.58,3,100.0,0,32,0,0,0,0,255,0,0,0,14,23,32,0,0,0,0,0,1,1,0.01,,0,0,0.0,117,0,0,23,21,2,0,0,3.49,1,100.0,0,16,0,109,0,0,0,32,2880,0,0.0,0,0,0,0,0.0,5,0,1,0,110,0,11,7.11,0,0,21,41,34,76,0,17,0.0,0.0,0,0,0,0,0,0,0.0,21,0,0,0.0,0,74,0,0,4,100.0,188,87,669,756,227.6,0,2,1025,1,4,0,Rui Silva,Sporting CP,253809,3001
40,24,31.17,242,32,37.65,433,375,808,79.84,24,51.06,23,29,2,0,0,0,114,8,0,3,14,86,29,0,0,9,26,125,0,2,3.77,0.83,56,0,23.08,0,3,5,22,21,1,2,1,,114,52.78,0,0,1,204,22,27,1,29,2571,3,7.0,1,0,0,0,0.0,0,0,0,0,391,11,0,7.11,0,2,0,0,0,0,0,0,857.0,0.0,0,7,6,4,6,14,53.85,0,58,33,56.9,27,88,26,77,138,52.47,85,571,441,1012,206.1,13,4,1718,46,5,0,Rodrigo Pinheiro,Famalicão,991924,49531
69,2,50.0,322,90,67.16,725,567,1292,90.29,30,50.85,29,26,0,0,0,0,109,1,0,2,6,33,25,0,0,6,23,93,1,1,1.04,0.66,36,0,7.14,0,1,1,14,14,0,1,0,,78,54.93,0,0,2,139,33,7,1,21,1806,0,6.0,0,0,0,0,0.0,0,0,0,0,165,8,0,7.1,0,0,0,0,0,0,0,0,1806.0,0.0,1,5,9,7,5,3,42.86,0,44,29,65.91,7,91,7,4,108,53.73,134,822,609,1431,177.6,14,2,1681,31,7,0,Enzo Barrenechea,Benfica,1087316,3006
1,4,80.0,1,1,50.0,3,0,3,75.0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0.2,,0,0,0.0,0,0,0,0,0,0,0,0,,2,66.67,0,0,0,1,0,3,0,0,13,0,0.0,0,0,0,0,0.0,0,0,0,0,2,0,0,7.1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,3,1,0,5,2,66.67,2,4,0,4,7.1,0,0,11,2,0,0,Rochinha,Famalicão,352874,49531
