accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id
52,0,0.0,48,232,40.35,132,577,709,66.95,23,95.83,1,38,0,0,0,0,392,0,0,0,8,39,38,0,0,0,1,2,2,2,0.07,0.07,0,0,0.0,216,0,0,51,43,8,0,0,7.49,5,83.33,0,60,0,350,0,0,0,38,3420,0,,0,0,0,0,0.0,6,0,2,0,360,0,21,7.39,0,0,20,88,54,145,2,21,0.0,0.0,0,1,0,0,1,0,0.0,19,0,0,0.0,0,92,0,0,28,93.33,575,434,625,1059,280.7,1,7,1533,7,2,0,Joan García,Espanyol,930267,2814
125,30,26.79,609,118,75.64,1150,566,1686,91.33,6,31.58,13,35,6,0,0,0,105,17,1,8,3,13,35,0,0,13,18,74,0,0,6.27,1.55,23,0,9.09,0,2,8,21,19,2,1,1,,64,51.2,0,0,0,160,27,68,1,17,1830,2,,0,2,0,0,0.0,0,0,0,0,294,15,0,7.38,0,1,0,0,0,0,0,0,915.0,0.0,1,4,18,8,6,14,60.87,0,31,20,64.52,66,176,23,112,70,48.61,156,1357,601,1846,258.2,22,8,2198,19,7,0,Luka Modrić,Real Madrid,15466,2829
35,11,19.64,383,40,67.8,546,117,652,79.03,1,12.5,7,30,8,0,0,1,71,13,10,21,4,0,30,0,1,49,13,192,0,2,6.98,10.69,30,0,13.58,0,11,19,24,21,3,10,1,,173,48.32,0,0,3,173,3,59,2,24,2257,10,,0,0,3,0,66.67,0,2,0,2,462,20,0,7.37,1,9,0,0,0,0,0,0,205.18,0.0,0,56,25,32,28,82,46.33,0,21,10,47.62,59,74,177,56,174,47.54,59,755,126,825,221.2,81,6,1452,70,8,0,Vinícius Júnior,Real Madrid,868812,2829
18,5,23.81,213,21,72.41,374,146,515,83.33,9,50.0,9,25,3,0,0,0,46,7,5,8,0,11,25,0,0,26,10,82,0,1,3.7,6.51,21,0,23.81,0,10,13,10,10,0,9,1,,66,47.48,0,0,3,103,3,27,4,13,1222,1,,0,1,2,0,100.0,0,2,0,3,204,5,0,7.27,0,6,0,0,0,0,0,0,122.2,0.0,1,27,15,17,17,23,57.5,0,16,11,68.75,26,34,40,21,75,47.77,29,475,164,618,181.8,42,3,880,27,1,0,Dani Olmo,FC Barcelona,789071,2817
14,0,0.0,175,11,52.38,275,108,383,74.66,37,48.05,40,34,2,0,1,0,45,3,23,25,4,26,34,0,0,45,6,131,0,0,1.49,27.11,30,0,23.48,0,27,29,27,26,1,26,1,,69,43.13,4,0,6,130,3,19,7,32,2681,17,,0,0,4,0,75.0,0,3,0,0,275,14,0,7.27,0,16,0,0,0,0,0,0,99.3,0.0,5,95,20,42,48,20,60.61,0,10,5,50.0,19,34,33,5,106,44.73,21,394,124,513,247.2,115,5,946,39,1,0,Robert Lewandowski,FC Barcelona,41789,2817
14,1,7.14,100,12,70.59,203,152,354,88.06,7,58.33,5,8,0,0,0,0,21,0,0,1,3,14,8,0,0,6,3,20,0,1,0.26,1.31,3,0,33.33,0,1,1,3,3,0,1,0,,20,57.14,0,0,0,48,10,5,0,7,609,0,,0,0,0,0,0.0,0,0,0,0,81,1,0,7.26,0,1,0,0,0,0,0,0,609.0,0.0,0,3,0,1,1,2,40.0,0,12,8,66.67,5,22,5,14,27,57.45,17,251,165,402,58.1,3,0,548,6,2,0,Dani Carvajal,Real Madrid,138572,2829
16,1,8.33,104,19,82.61,162,60,221,74.66,29,45.31,35,15,1,0,0,0,28,2,4,15,0,4,15,0,0,14,5,72,0,0,0.67,3.79,10,0,11.63,0,5,6,15,14,1,4,1,,41,52.56,2,0,2,75,7,14,0,14,1149,5,,0,0,0,0,0.0,0,0,0,1,156,8,0,7.26,0,3,0,0,0,0,0,0,229.8,0.0,0,34,9,17,11,17,65.38,0,15,10,66.67,14,24,26,12,70,49.3,23,233,75,296,108.9,43,1,515,9,0,0,Cucho Hernández,Real Betis,887055,2816
51,4,26.67,280,51,68.0,474,178,648,76.69,8,50.0,8,30,5,0,0,1,55,7,4,8,1,3,30,0,0,20,12,64,0,0,3.93,8.71,16,0,19.23,0,10,15,27,25,2,9,1,,61,52.14,0,0,1,197,8,38,9,19,1747,5,,0,0,6,0,83.33,0,5,0,1,280,11,0,7.25,1,1,0,0,0,0,0,0,174.7,0.0,3,32,20,20,24,15,65.22,0,13,8,61.54,38,86,23,15,69,51.88,75,646,214,845,217.5,52,4,1111,34,4,1,Iago Aspas,Celta Vigo,19356,2821
59,0,0.0,47,313,46.17,238,495,733,66.52,5,83.33,1,37,0,0,0,0,334,0,0,0,8,39,37,2,0,0,4,6,1,0,0.08,,1,0,0.0,276,0,0,52,44,8,0,0,5.68,8,61.54,0,30,0,369,0,0,0,37,3330,0,,0,0,0,1,0.0,7,0,0,0,376,0,10,7.24,0,0,49,86,45,132,1,25,0.0,0.0,0,0,0,0,0,1,100.0,47,2,1,50.0,0,89,1,0,13,68.42,678,546,556,1102,268.0,0,4,1469,4,5,0,Sergio Herrera,Osasuna,294377,2820
34,17,29.82,312,42,77.78,530,220,733,89.94,8,42.11,11,28,4,0,0,0,56,11,5,14,1,8,28,0,0,9,13,67,0,0,4.44,3.23,15,0,7.69,0,3,7,17,16,1,2,1,,80,58.82,0,0,0,82,7,40,2,14,1273,4,,0,0,0,0,0.0,0,0,0,1,179,10,0,7.24,0,1,0,0,0,0,0,0,424.33,0.0,2,23,16,8,17,20,50.0,0,30,16,53.33,40,49,40,57,88,56.77,54,639,233,815,202.7,39,4,1120,31,1,0,Arda Güler,Real Madrid,1091116,2829
