accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id
63,34,25.56,443,85,65.38,832,571,1369,86.59,24,55.81,19,34,7,0,0,0,164,7,3,22,1,33,34,0,0,29,20,109,0,2,5.77,5.33,22,0,9.62,0,5,12,42,37,5,4,1,,86,48.86,0,0,0,212,31,56,0,31,2514,2,,0,1,0,0,0,0,0,0,0,413,19,0,7.33,0,5,0,0,0,0,0,0,502.8,0.0,4,32,20,17,13,19,48.72,0,44,31,70.45,55,106,39,133,110,50.23,130,1091,623,1581,249.3,52,4,2140,23,3,0,Michel Vlap,FC Twente,798181,2955
62,22,24.44,311,60,55.05,523,349,850,81.18,18,39.13,28,28,5,0,0,0,116,11,8,20,4,17,28,0,0,34,12,116,0,0,5.14,7.69,20,1,8.7,0,6,11,24,20,4,4,2,,80,47.62,0,0,2,197,18,44,4,26,2232,11,,0,0,0,0,0,0,0,0,0,373,17,0,7.31,0,2,0,0,0,0,0,0,372.0,25.0,4,49,20,22,27,19,46.34,0,38,18,47.37,44,101,41,90,98,45.79,109,748,389,1047,204.7,69,4,1541,24,4,0,Sven Mijnans,AZ Alkmaar,980671,2950
97,0,0.0,72,291,47.16,237,783,1020,75.5,18,94.74,1,34,1,0,0,0,333,3,0,0,6,28,34,0,0,0,1,2,0,0,0.79,,1,0,0.0,154,0,1,43,34,9,0,0,3.43,2,66.67,0,41,0,331,0,6,0,34,3060,0,,0,0,0,0,0,5,0,1,0,338,0,20,7.31,0,0,6,73,36,111,2,19,0.0,0.0,0,0,0,0,0,0,0.0,6,0,0,0.0,6,134,0,0,20,90.91,617,515,836,1351,248.5,0,4,1706,3,2,0,Nick Olij,Sparta Rotterdam,227192,2960
4,0,0.0,58,2,66.67,93,41,134,77.01,13,37.14,22,18,2,0,0,0,11,2,5,8,3,6,18,0,0,10,0,46,0,0,0.7,5.94,4,0,32.35,0,11,13,7,6,1,11,0,,22,47.83,2,0,3,40,1,9,0,5,683,2,,0,0,0,0,0,0,0,0,0,82,3,0,7.3,0,9,0,0,0,0,0,0,62.09,0.0,0,33,1,9,17,12,54.55,0,6,5,83.33,9,5,22,0,35,43.21,3,126,48,174,131.4,34,4,303,4,1,0,Ricardo Pepi,PSV Eindhoven,986395,2952
5,0,0.0,154,5,83.33,268,103,371,59.08,235,59.95,157,33,2,0,0,0,49,3,10,22,0,40,33,0,0,18,12,211,0,0,2.65,10.66,23,0,10.53,0,10,12,38,31,7,10,0,,68,55.74,3,0,4,257,0,31,3,32,2713,15,,0,0,2,0,100,0,2,0,0,360,17,0,7.3,0,4,0,0,0,0,0,0,271.3,0.0,0,83,12,38,35,10,55.56,0,13,6,46.15,31,11,18,7,303,58.95,6,494,141,628,240.8,95,2,1012,52,2,0,Tobias Lauritsen,Sparta Rotterdam,796943,2960
68,18,20.0,270,53,63.86,462,253,697,78.4,7,25.0,21,26,5,0,0,0,118,6,4,18,1,19,26,0,0,32,18,104,0,2,5.6,6.27,8,0,16.95,0,10,15,38,31,7,8,2,,75,47.47,1,0,1,192,8,44,0,23,2062,6,,0,0,0,0,0,0,0,0,0,374,9,0,7.3,0,9,0,0,0,0,0,0,206.2,0.0,3,33,26,19,22,23,46.94,0,22,12,54.55,44,108,49,90,82,44.09,83,682,297,889,189.7,59,4,1330,31,4,0,Jakob Breum,Go Ahead Eagles,1029724,2979
8,7,53.85,143,24,63.16,296,315,604,89.75,10,62.5,6,14,0,0,0,0,43,4,0,6,5,13,14,0,0,7,9,31,0,0,1.9,1.23,5,0,6.67,0,1,1,11,8,3,1,0,,54,68.35,0,0,0,69,16,11,0,13,1114,2,,0,0,0,0,0,0,0,0,0,103,4,0,7.28,0,1,0,0,0,0,0,0,1114.0,0.0,0,9,6,4,5,3,42.86,0,31,21,67.74,11,14,7,13,64,67.37,38,350,336,673,101.9,15,1,920,20,2,0,Devyne Rensch,AFC Ajax,982778,2953
28,0,0.0,15,90,32.85,36,436,472,71.08,5,83.33,1,16,0,0,0,0,152,0,0,0,5,11,16,0,0,1,0,2,0,1,0.05,,0,0,0.0,85,0,0,23,19,4,0,0,-1.9,2,66.67,0,13,0,192,0,0,0,16,1440,0,,0,0,0,0,0,1,0,0,0,197,0,4,7.28,0,0,5,36,30,66,0,14,0.0,0.0,0,0,0,0,0,0,0.0,5,0,0,0.0,0,46,0,0,7,77.78,274,177,487,664,116.4,0,1,851,3,0,0,Jari De Busser,Go Ahead Eagles,837072,2979
51,78,26.9,305,81,43.55,574,417,913,78.1,31,41.89,43,34,8,0,0,0,143,12,1,14,8,97,34,0,0,24,13,145,0,0,6.93,1.81,43,1,5.26,0,2,10,44,39,5,1,1,,135,56.96,0,0,1,256,33,76,2,34,2975,2,,0,1,0,2,0,0,0,0,0,666,11,0,7.27,0,0,0,0,0,0,0,0,1487.5,14.29,7,19,19,12,12,16,39.02,0,77,48,62.34,75,111,41,290,166,53.38,186,963,496,1169,247.2,38,3,2294,43,3,0,Souffian El Karouani,FC Utrecht,991679,2948
77,6,28.57,358,115,45.1,904,1377,2275,90.42,46,62.16,28,32,1,0,0,0,138,7,9,11,10,105,32,0,0,14,5,73,1,2,4.5,4.86,13,0,6.0,80,3,4,35,30,5,3,0,,70,60.87,0,0,2,241,28,20,3,32,2880,3,,0,0,0,1,0,0,0,0,0,303,2,0,7.26,0,0,0,0,0,0,0,0,960.0,0.0,1,43,7,23,16,12,46.15,0,38,27,71.05,20,137,26,21,116,61.38,255,1089,1448,2516,232.3,50,3,2936,21,5,0,Dávid Hancko,Feyenoord,807771,2959
0,0,0.0,2,7,17.5,5,27,32,49.23,1,100.0,0,2,0,0,0,0,33,0,0,0,0,3,2,0,0,0,0,0,1,0,0.0,,0,0,0.0,22,0,0,4,4,0,0,0,0.61,1,100.0,0,2,0,33,0,0,0,2,180,0,,0,0,0,0,0,1,0,0,0,34,0,0,7.25,0,0,0,6,5,11,1,2,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,2,100.0,40,35,30,65,14.5,0,0,99,1,0,0,Stijn van Gassel,NEC Nijmegen,367118,2962
2,2,33.33,41,5,41.67,98,90,186,88.15,12,54.55,10,6,1,0,0,0,16,0,0,0,0,7,6,0,0,4,1,22,0,1,0.34,0.73,5,0,12.5,0,1,2,6,4,2,1,0,,27,69.23,0,0,0,25,8,2,0,6,487,1,,0,0,0,0,0,0,0,0,0,56,1,0,7.23,0,1,0,0,0,0,0,0,487.0,0.0,0,4,4,6,2,6,60.0,0,11,10,90.91,2,3,10,6,39,63.93,12,119,98,211,43.4,8,1,356,10,0,0,Jordan Lotomba,Feyenoord,796279,2959
144,2,18.18,243,233,61.64,654,1216,1868,87.7,99,67.35,48,32,0,0,0,0,140,1,2,4,4,218,32,0,1,7,19,92,0,2,1.52,0.93,17,0,7.69,99,1,1,38,29,9,1,0,,49,52.69,0,0,1,262,45,14,1,32,2807,1,,0,0,0,0,0,0,0,0,0,302,0,0,7.23,1,0,0,0,0,0,0,0,2807.0,0.0,0,11,2,7,2,11,78.57,0,31,18,58.06,14,229,14,11,148,61.67,378,856,1285,2130,231.2,13,2,2599,8,7,0,Mike Eerdhuijzen,Sparta Rotterdam,947842,2960
5,9,20.93,237,12,57.14,417,173,581,83.72,25,53.19,22,32,11,0,0,0,56,14,15,11,2,9,32,0,0,29,17,115,0,0,6.24,10.59,23,0,15.63,0,10,21,27,26,1,9,1,,55,37.16,1,0,2,113,6,32,3,23,2023,3,,0,1,0,0,0,0,0,0,1,230,13,0,7.22,0,6,0,0,0,0,0,0,202.3,0.0,0,60,4,17,36,10,29.41,0,26,13,50.0,31,9,34,43,80,41.03,21,539,198,694,231.0,64,3,1011,20,2,0,Guus Til,PSV Eindhoven,845798,2952
0,0,0.0,34,2,50.0,48,17,65,66.33,12,57.14,9,11,1,0,0,0,25,4,7,3,0,5,11,0,0,15,1,43,0,0,0.84,7.26,3,0,25.0,0,7,8,10,7,3,7,0,,29,46.03,2,0,2,33,0,11,4,10,770,8,,0,0,2,0,100,0,2,0,1,92,12,0,7.22,0,1,0,0,0,0,0,0,110.0,0.0,0,26,2,10,15,8,34.78,0,5,2,40.0,11,2,23,2,41,48.81,4,79,21,98,79.4,28,2,240,16,1,0,Santiago Giménez,Feyenoord,892141,2959
10,9,22.5,111,12,44.44,172,64,227,68.58,19,57.58,14,22,3,0,0,0,65,5,2,16,0,4,22,0,0,21,26,109,1,0,2.62,4.34,16,0,12.96,0,7,10,15,12,3,6,1,,95,50.0,0,0,0,104,21,28,6,15,1251,0,,0,0,0,0,0,0,0,0,0,245,15,0,7.21,0,1,0,0,0,0,0,0,178.71,0.0,2,34,20,19,19,30,48.39,0,33,19,57.58,28,19,62,40,114,51.12,27,288,83,331,158.6,54,2,734,32,5,0,Miguel Rodríguez,FC Utrecht,1014118,2948
11,1,20.0,174,9,39.13,319,165,483,83.28,9,69.23,4,18,0,0,0,0,57,4,0,10,1,8,18,0,0,20,7,74,1,2,1.93,3.38,24,0,16.22,0,6,6,21,17,4,4,2,,89,55.97,0,0,0,97,10,22,2,16,1393,0,,0,0,2,0,100,0,2,0,0,177,12,0,7.2,0,4,0,0,0,0,0,0,232.17,0.0,0,13,24,11,16,26,55.32,0,36,24,66.67,22,21,47,5,98,56.98,23,404,181,580,129.6,37,1,873,27,5,0,Quinten Timber,Feyenoord,959805,2959
2,2,40.0,13,2,40.0,27,9,34,79.07,1,33.33,2,1,0,0,0,0,2,1,0,0,0,5,1,0,0,1,0,4,0,0,0.69,,0,0,0.0,0,0,0,1,1,0,0,0,,5,71.43,0,0,0,9,0,1,0,1,90,0,,0,0,0,0,0,0,0,0,0,18,0,0,7.2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,4,1,5,6,60.0,5,35,13,43,7.2,0,0,78,5,0,0,Marcos López,Feyenoord,883745,2959
99,19,26.03,355,150,45.87,805,916,1702,81.63,34,53.13,30,33,1,0,0,0,174,4,0,10,9,125,33,0,0,7,19,95,0,1,3.4,1.08,26,0,3.85,2,1,2,43,37,6,1,0,,120,64.86,0,0,0,383,41,33,1,31,2852,1,,1,0,0,0,0,0,0,0,0,505,7,0,7.2,0,0,0,0,0,0,0,0,2852.0,0.0,3,10,16,11,5,14,51.85,0,98,62,63.27,33,196,27,73,154,61.85,327,1113,1045,2085,237.5,26,2,2859,8,9,0,Calvin Verdonk,NEC Nijmegen,361780,2962
52,1,50.0,199,87,56.49,763,1374,2136,93.4,65,61.9,40,29,0,0,0,0,130,0,0,2,10,130,29,0,0,11,9,81,1,3,1.34,0.71,13,0,28.57,4,2,2,28,23,5,2,0,,60,59.41,2,0,0,151,63,2,0,28,2450,0,,0,0,0,0,0,0,0,0,0,195,2,0,7.19,0,0,0,0,0,0,0,0,1225.0,0.0,0,6,1,3,2,16,64.0,0,29,16,55.17,2,95,25,2,125,60.68,154,869,1420,2287,208.6,7,3,2667,15,3,0,Josip Šutalo,AFC Ajax,954836,2953
30,12,36.36,191,36,45.0,363,316,667,77.38,35,56.45,27,26,1,0,0,0,89,3,0,9,8,85,26,0,0,15,18,88,0,1,2.16,1.24,18,0,0.0,0,0,1,20,18,2,0,0,,110,64.33,0,0,0,195,25,24,0,21,1911,0,,0,0,0,0,0,0,0,0,0,294,7,0,7.19,0,0,0,0,0,0,0,0,0.0,0.0,0,14,6,8,3,9,47.37,0,72,45,62.5,24,59,19,33,145,62.23,80,512,383,862,187.0,20,2,1457,29,3,0,Seiya Maikuma,AZ Alkmaar,1028330,2950
103,11,23.91,218,160,44.82,475,750,1214,77.32,95,57.93,69,30,4,0,0,0,112,4,3,4,5,187,30,0,0,13,27,144,0,3,2.44,2.67,29,0,8.0,6,2,6,51,48,3,2,0,,93,55.36,2,0,2,356,29,24,0,30,2700,7,,0,0,0,0,0,0,0,0,0,508,2,0,7.19,0,0,0,0,0,0,0,0,1350.0,0.0,0,19,6,12,9,8,53.33,0,65,38,58.46,24,210,15,46,188,56.63,357,777,839,1570,215.6,25,6,2230,20,11,0,Jan Van den Bergh,NAC Breda,929498,2947
97,17,32.08,407,85,51.83,867,597,1447,87.33,20,74.07,7,28,4,0,0,0,107,8,0,7,6,40,28,0,0,6,14,48,0,1,5.67,1.05,12,0,8.33,4,1,5,23,18,5,1,0,,45,52.33,1,0,0,210,25,36,0,21,1873,1,,0,0,0,0,0,0,0,0,0,287,13,0,7.19,0,0,0,0,0,0,0,0,1873.0,0.0,4,2,10,2,3,7,43.75,0,32,18,56.25,36,168,16,53,65,57.52,164,1068,642,1657,201.2,12,1,1938,6,6,0,Jordan Henderson,AFC Ajax,42694,2953
93,0,0.0,320,170,59.44,1097,1521,2618,90.4,94,61.44,59,34,2,0,0,0,121,2,5,6,6,142,34,0,0,3,12,96,2,1,1.52,2.59,25,0,0.0,0,0,2,39,36,3,0,0,,64,63.37,0,0,1,278,40,7,0,33,2942,0,,0,0,0,0,0,0,0,0,0,299,0,0,7.19,0,0,0,0,0,0,0,0,0.0,0.0,0,21,3,14,4,4,80.0,0,44,26,59.09,7,164,5,1,158,62.2,286,1282,1615,2896,244.3,24,2,3306,16,2,0,Ryan Flamingo,PSV Eindhoven,1046960,2952
24,12,24.49,232,21,44.68,425,292,705,83.14,18,36.0,32,33,4,0,0,0,148,4,4,23,7,26,33,0,0,41,38,174,0,0,4.04,5.38,42,0,13.56,0,8,12,37,32,5,5,3,,173,54.92,1,0,0,143,37,34,1,30,2699,3,,0,0,0,1,0,0,0,0,0,284,16,0,7.18,0,6,0,0,0,0,0,0,337.38,0.0,0,30,29,22,14,27,54.0,0,114,67,58.77,34,45,50,49,191,52.33,47,561,336,848,237.1,59,1,1404,32,8,0,Paxten Aaronson,FC Utrecht,1035515,2948
30,8,19.05,200,47,44.34,407,512,911,86.02,12,57.14,9,26,6,0,0,0,78,7,2,4,7,54,26,0,1,12,12,62,0,0,3.77,1.98,10,0,18.18,0,2,8,22,22,0,2,0,,101,65.58,0,0,0,148,14,25,0,22,1983,0,,0,1,0,0,0,0,0,0,0,290,3,0,7.18,1,2,0,0,0,0,0,0,991.5,0.0,0,8,3,2,5,19,50.0,0,64,37,57.81,24,67,38,42,113,64.57,106,539,562,1059,186.8,11,2,1627,18,2,0,Givairo Read,Feyenoord,1388535,2959
59,39,32.77,369,73,42.44,784,643,1388,82.08,59,50.0,59,34,7,0,0,0,161,10,1,7,10,74,34,0,0,18,49,193,0,0,5.29,1.38,55,0,4.0,2,1,8,29,25,4,0,1,,135,50.19,0,0,4,303,35,45,0,33,2799,0,,0,0,0,0,0,0,0,0,0,455,20,0,7.18,0,1,0,0,0,0,0,0,2799.0,0.0,4,4,21,13,5,8,36.36,0,111,61,54.95,45,124,22,119,194,50.13,172,1091,719,1691,244.1,25,2,2280,17,3,0,Peer Koopmeiners,AZ Alkmaar,922018,2950
74,0,0.0,17,233,47.84,105,627,732,73.79,7,100.0,0,32,0,0,0,0,254,0,0,0,5,29,32,0,0,0,2,2,0,2,0.04,,0,0,0.0,263,0,0,52,48,4,0,0,0.98,2,50.0,0,22,0,260,0,0,0,32,2880,0,,0,0,0,0,0,6,0,0,0,264,0,14,7.18,0,0,12,74,38,113,1,26,0.0,0.0,0,0,0,0,0,0,0.0,12,1,1,100.0,0,101,0,0,9,81.82,487,286,706,992,229.7,0,0,1311,2,2,0,Daniel Bielica,NAC Breda,939460,2947
13,3,23.08,103,7,35.0,166,74,237,75.72,20,52.63,18,25,3,0,0,0,50,3,6,5,0,18,25,0,0,23,8,76,0,0,1.9,8.75,14,0,28.57,0,12,15,13,8,5,10,2,,66,53.23,1,0,1,76,9,14,4,11,1173,3,,0,0,0,0,0,0,0,0,1,176,2,0,7.18,0,7,0,0,0,0,0,0,97.75,0.0,0,30,12,20,17,19,54.29,0,15,9,60.0,14,24,35,13,86,53.09,20,234,92,313,179.4,42,2,601,33,2,0,Oliver Valaker Edvardsen,AFC Ajax,878599,2953
44,17,28.33,359,53,58.89,758,542,1283,89.66,13,41.94,18,25,6,0,0,0,160,9,2,5,2,44,25,0,0,10,21,88,0,0,4.7,1.39,13,0,0.0,0,0,6,29,26,3,0,0,,94,57.32,0,0,1,148,19,33,0,23,2017,2,,0,1,0,0,0,0,0,0,0,270,10,0,7.17,0,0,0,0,0,0,0,0,0.0,0.0,0,7,14,10,6,31,53.45,0,54,36,66.67,32,67,58,60,107,54.87,90,907,584,1431,179.2,21,3,1952,9,1,0,Mauro Júnior,PSV Eindhoven,893499,2952
73,1,33.33,196,138,45.1,498,833,1330,81.8,152,65.52,80,31,2,0,0,0,87,5,1,4,6,181,31,0,0,5,9,118,1,1,1.45,2.72,23,0,13.04,26,3,5,38,33,5,3,0,,60,61.22,3,0,0,296,37,12,0,30,2559,1,,0,0,0,1,0,0,0,0,0,319,0,0,7.17,0,0,0,0,0,0,0,0,853.0,0.0,0,23,0,11,8,1,33.33,0,39,18,46.15,12,164,3,3,212,64.24,306,722,907,1626,222.2,23,6,2036,21,6,0,Mike Van der Hoorn,FC Utrecht,152414,2948
8,1,25.0,67,7,58.33,103,32,134,83.75,1,33.33,2,8,0,0,0,0,17,2,1,0,1,0,6,0,0,2,1,8,0,0,0.5,0.73,1,0,25.0,0,1,1,1,1,0,1,0,,7,53.85,0,0,0,26,3,5,0,1,179,0,,0,0,0,0,0,0,0,0,0,36,5,0,7.17,0,1,0,0,0,0,0,0,179.0,0.0,0,3,1,1,3,2,50.0,0,5,5,100.0,5,12,4,4,8,50.0,12,129,35,160,43.0,4,0,191,0,0,0,Isaac Babadi,PSV Eindhoven,1120701,2952
