accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id
63,0,0.0,55,237,31.31,144,649,793,59.98,12,100.0,0,34,0,0,0,0,318,0,0,0,9,36,34,0,0,0,2,2,2,5,0.12,,0,0,0.0,208,0,0,53,48,5,0,0,10.0,11,84.62,0,29,0,529,1,2,0,34,3060,0,0,2,0,0,0,0,3,0,0,0,535,0,19,7.4,0,0,7,106,43,149,1,27,0.0,0.0,0,0,0,0,0,1,100.0,7,0,0,0.0,2,134,1,0,23,92.0,757,580,742,1322,251.7,0,2,1719,13,0,0,Jari De Busser,Go Ahead Eagles,837072,2979
1,1,33.33,10,0,0.0,11,1,12,75.0,1,25.0,3,1,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,5,0,0,0.51,0.38,2,0,0.0,0,0,1,0,0,0,0,0,,5,71.43,0,0,1,4,0,2,0,1,53,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7.4,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,1,0,2,100.0,0,1,0,0.0,2,2,2,3,6,54.55,0,15,1,16,7.4,3,0,30,2,0,0,Levi Smans,SC Heerenveen,1133678,2964
56,14,18.67,355,126,56.76,745,677,1422,83.21,38,59.38,26,33,4,0,0,0,182,5,1,10,6,94,33,0,1,10,30,108,0,1,5.29,2.03,28,0,8.33,0,3,7,39,32,7,2,1,,161,66.26,0,0,0,287,20,42,2,33,2928,2,18,0,1,0,0,0,0,0,0,0,520,17,0,7.4,1,1,0,0,0,0,0,0,976.0,0.0,0,18,18,17,9,18,52.94,0,108,64,59.26,41,107,34,75,199,64.82,222,939,770,1709,244.1,36,7,2650,35,5,0,Bart van Rooij,FC Twente,946506,2955
25,24,33.8,124,26,63.41,206,91,297,79.41,4,36.36,7,13,4,0,0,0,61,10,2,12,1,6,13,0,0,18,13,80,0,1,3.9,2.28,13,0,6.9,0,2,6,19,15,4,1,1,,56,43.41,0,0,1,77,4,35,2,12,1056,2,0,0,1,0,0,0,0,0,0,0,207,9,0,7.37,0,0,0,0,0,0,0,0,528.0,0.0,2,10,19,7,10,24,45.28,0,19,7,36.84,34,44,53,71,60,42.86,41,268,106,374,95.8,29,2,666,13,1,0,Younes Namli,PEC Zwolle,235538,2971
87,0,0.0,113,423,41.43,325,520,845,58.28,5,100.0,0,32,1,0,0,0,305,2,0,0,6,44,32,0,0,0,2,2,1,3,0.54,,0,0,0.0,251,0,1,46,39,7,0,0,8.98,3,60.0,0,27,0,605,0,3,0,32,2820,0,0,0,0,0,0,0,4,0,0,0,618,0,19,7.36,0,0,24,77,38,117,0,27,0.0,0.0,0,0,0,0,0,0,0.0,23,0,0,0.0,3,164,0,0,8,80.0,1021,846,604,1450,235.6,0,3,1795,4,0,0,Stijn van Gassel,Excelsior,367118,2967
31,1,25.0,42,42,53.16,104,173,277,81.47,3,23.08,10,7,0,0,0,0,30,0,0,2,3,30,7,0,0,2,5,21,0,1,0.62,0.32,3,0,33.33,14,1,1,7,6,1,1,0,,26,70.27,0,0,0,63,5,2,1,6,585,0,6,0,0,0,0,0,0,0,0,0,72,1,0,7.31,0,0,0,0,0,0,0,0,585.0,0.0,0,2,1,0,1,6,85.71,0,18,10,55.56,2,52,7,4,29,58.0,79,148,192,340,51.2,3,1,446,2,0,0,Billy van Duijl,AZ Alkmaar,1213381,2950
6,0,0.0,5,17,26.98,14,21,35,43.21,1,100.0,0,3,0,0,0,0,21,0,0,0,1,5,2,0,0,0,0,0,0,0,0.01,,0,0,0.0,18,0,0,2,2,0,0,0,1.64,1,100.0,0,1,0,46,0,1,0,3,186,0,0,0,0,0,0,0,0,0,0,0,46,0,0,7.3,0,0,5,5,2,7,0,1,0.0,0.0,0,0,0,0,0,0,0.0,5,0,0,0.0,1,12,0,0,2,100.0,63,55,26,81,14.6,0,0,99,1,0,0,Jasper Cillessen,NEC Nijmegen,123865,2962
51,103,32.19,261,74,43.27,468,436,904,78.47,19,45.24,23,32,11,0,0,0,146,16,2,11,9,61,32,0,0,19,21,140,0,3,8.88,2.13,46,0,4.26,0,2,13,36,29,7,1,1,,143,55.0,0,0,2,248,31,98,0,32,2833,2,8,0,0,0,0,0,0,0,0,0,635,12,0,7.29,0,2,0,0,0,0,0,0,1416.5,0.0,12,23,24,20,16,13,27.66,0,87,59,67.82,98,109,47,320,162,53.64,171,628,524,1152,233.2,47,5,2253,43,3,0,Souffian El Karouani,FC Utrecht,991679,2948
1,4,28.57,47,0,0.0,75,33,108,74.48,9,56.25,7,6,0,0,0,0,19,1,1,2,0,7,6,0,0,1,1,28,0,0,1.07,2.16,9,0,37.5,0,3,3,7,5,2,2,1,,20,48.78,0,0,0,37,6,8,1,6,381,0,0,0,0,0,0,0,0,0,0,0,75,2,0,7.28,0,2,0,0,0,0,0,0,127.0,0.0,0,6,2,0,6,7,41.18,0,10,8,80.0,8,3,17,14,29,50.88,4,103,42,145,43.7,8,1,242,3,1,0,Ruben van Bommel,PSV Eindhoven,1212550,2952
55,0,0.0,16,116,36.59,53,497,550,72.46,4,100.0,0,19,0,0,0,0,174,0,0,0,5,15,19,0,0,0,0,0,0,1,0.04,,0,0,0.0,72,0,0,23,21,2,0,0,1.68,2,100.0,0,15,0,209,2,0,0,19,1710,0,0,1,0,0,0,0,3,0,0,0,215,0,5,7.27,0,0,3,38,23,62,0,8,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,109,0,0,6,100.0,317,200,559,759,138.2,0,1,960,3,1,0,Vítězslav Jaroš,AFC Ajax,927359,2953
