accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,Pos
13,17,32.69,82,15,65.22,135,30,148,78.72,3,60.0,2,10,1,0,0,0,31,0,1,0,0,1,10,0,0,12,4,27,0,0,,,3,0,14.29,0,1,2,8,7,1,1,0,,18,41.86,1,0,0,40,1,15,0,4,448,0,,0,0,0,0,0.0,0,0,0,0,115,2,0,6.97,0,0,0,0,0,0,0,0,448.0,0.0,0,5,2,2,5,8,57.14,0,4,3,75.0,15,19,14,52,21,43.75,23,204,36,188,69.7,7,0,318,6,1,0,Olimpiu Moruțan,Pisa,833613,2737,MF
24,15,30.0,138,23,67.65,247,94,326,77.07,4,21.05,15,25,1,0,0,1,51,1,3,13,1,7,25,0,0,11,13,75,0,0,,,20,0,6.98,0,3,4,16,15,1,2,1,,74,55.22,0,0,1,97,4,21,3,14,1233,3,,0,1,2,0,50.0,0,1,0,0,200,8,0,6.97,0,0,0,0,0,0,0,0,411.0,0.0,3,22,21,16,14,17,48.57,0,20,14,70.0,20,41,35,50,78,50.98,34,363,110,423,174.2,43,1,718,37,4,0,Anthony Partipilo,Frosinone,227620,2801,FW
27,41,26.8,161,26,38.24,284,105,348,70.73,14,38.89,22,31,3,0,0,0,122,4,4,7,6,43,31,0,0,26,23,152,0,0,,,38,0,8.33,0,2,5,18,16,2,2,0,,124,48.82,0,0,0,144,40,44,0,26,2100,4,,0,0,0,0,0.0,0,0,0,0,425,13,0,6.96,0,1,0,0,0,0,0,0,1050.0,0.0,0,11,13,10,7,48,50.0,0,36,23,63.89,44,61,96,153,138,47.59,68,508,137,492,215.9,24,2,1218,41,5,0,Salvatore Elia,Spezia,928125,2735,MF
59,31,40.79,248,67,54.92,599,476,1044,84.33,14,31.82,30,34,2,0,0,0,121,5,0,6,4,42,34,0,0,11,22,87,1,0,,,16,0,5.56,0,1,3,24,22,2,1,0,,94,62.25,0,0,0,194,14,41,0,27,2244,1,,0,1,0,1,0.0,0,0,0,0,294,6,0,6.96,0,1,0,0,0,0,0,0,2244.0,0.0,3,4,14,5,7,25,73.53,0,29,20,68.97,40,119,34,76,108,55.38,122,786,528,1238,236.7,18,0,1593,40,4,0,Giuseppe Leone,Juve Stabia,919974,5324,MF
12,0,0.0,36,101,41.22,85,149,234,61.74,3,100.0,0,14,0,0,0,0,116,0,0,0,6,12,14,0,0,0,0,0,0,1,,,0,0,0.0,106,0,0,14,13,1,0,0,,1,100.0,0,19,0,145,0,0,0,14,1260,0,,0,0,0,0,0.0,1,0,0,0,147,0,5,6.96,0,0,5,16,8,24,0,4,0.0,0.0,0,0,0,0,0,0,0.0,5,1,0,0.0,0,20,0,0,4,100.0,245,213,166,379,97.4,0,0,498,0,3,0,Alessio Cragno,Sampdoria,148740,2711,GK
19,0,0.0,8,78,34.06,44,306,350,69.44,3,60.0,2,18,0,0,0,0,136,0,0,0,4,15,18,0,0,0,1,3,0,0,,,0,0,0.0,118,0,0,22,20,2,0,0,,0,0.0,0,12,0,154,0,0,0,18,1575,0,,0,0,0,0,0.0,3,0,0,0,158,0,7,6.96,0,0,7,24,22,46,0,8,0.0,0.0,0,0,0,0,0,0,0.0,7,0,0,0.0,0,27,0,0,3,50.0,229,172,332,504,125.2,0,0,651,0,0,0,Luigi Sepe,US Salernitana 1919,46714,2710,GK
18,17,28.81,274,14,24.56,554,240,777,79.86,20,36.36,35,29,2,0,0,0,115,4,1,11,1,39,29,0,0,11,27,161,0,0,,,43,0,4.88,0,2,4,31,27,4,1,1,,124,49.6,0,0,0,196,24,34,0,28,2188,2,,1,2,0,0,0.0,0,0,0,1,361,15,0,6.96,2,2,0,0,0,0,0,0,1094.0,0.0,0,9,32,20,10,32,40.51,0,38,21,55.26,32,44,79,59,144,47.21,57,745,287,973,201.7,41,1,1483,56,9,2,Aldo Florenzi,Cosenza,1069547,2716,MF
103,0,0.0,48,249,47.34,137,1020,1157,80.01,13,92.86,1,38,0,0,0,0,282,0,0,0,8,39,38,1,0,0,0,1,3,2,,,0,0,0.0,137,0,0,44,37,7,0,0,,12,100.0,0,30,0,289,0,3,0,38,3420,0,,0,0,0,0,0.0,6,0,0,0,295,0,18,6.95,0,0,12,49,26,76,0,20,0.0,0.0,0,0,0,0,0,0,0.0,12,1,1,100.0,3,157,0,0,25,96.15,526,342,1104,1446,264.2,0,0,1764,16,0,0,Andrea Fulignati,Cremonese,293295,2761,GK
22,8,36.36,239,22,59.46,464,224,680,83.85,25,47.17,28,31,0,0,0,0,75,3,3,6,2,22,31,0,0,13,26,129,0,0,,,53,0,19.05,0,4,4,21,18,3,2,2,,85,45.7,1,0,0,131,9,27,1,21,1935,0,,0,0,0,0,0.0,0,0,0,1,196,12,0,6.95,0,2,0,0,0,0,0,0,483.75,0.0,0,13,8,9,6,5,29.41,0,45,30,66.67,27,36,17,22,110,46.03,37,586,247,811,215.5,21,1,1094,37,4,0,Roberto Soriano,US Salernitana 1919,80406,2710,MF
27,8,16.67,114,34,66.67,207,141,340,72.34,9,20.45,35,33,2,0,0,0,60,6,8,22,0,11,33,0,0,29,7,134,0,0,,,42,0,13.64,0,9,11,26,21,5,7,2,,79,44.38,0,0,2,130,2,19,0,21,2002,6,,0,0,3,0,100.0,0,3,0,1,292,19,0,6.95,0,9,0,0,0,0,0,0,222.44,0.0,8,39,27,18,26,16,34.78,0,14,8,57.14,19,61,46,48,88,39.64,51,357,161,470,229.4,66,2,856,50,8,0,Matteo Luigi Brunori,Palermo,152483,2715,MF
13,0,0.0,94,3,27.27,143,57,200,57.14,93,48.95,97,18,0,0,1,1,24,3,11,8,4,15,18,0,0,33,5,168,0,0,,,33,0,6.82,0,3,3,16,14,2,3,0,,56,44.09,1,0,1,150,3,18,0,17,1413,20,,0,0,3,0,33.33,0,1,0,0,260,7,0,6.95,0,2,0,0,0,0,0,0,471.0,0.0,0,40,4,20,16,10,55.56,0,10,4,40.0,18,28,18,5,149,47.0,11,281,74,350,125.1,44,1,623,38,3,0,Alberto Cerri,US Salernitana 1919,187121,2710,FW
12,0,0.0,20,103,36.01,77,183,260,58.69,2,66.67,1,16,0,0,0,0,124,0,0,0,6,18,16,0,0,0,0,1,1,0,,,0,0,0.0,108,0,0,15,13,2,0,0,,2,100.0,0,18,0,183,0,0,0,16,1440,0,,0,0,0,0,0.0,0,0,0,0,185,0,4,6.95,0,0,7,25,11,36,0,8,0.0,0.0,0,0,0,0,0,1,100.0,7,0,0,0.0,0,27,1,0,4,80.0,286,229,214,443,111.2,0,1,587,1,2,0,Oliver Christensen,US Salernitana 1919,860306,2710,GK
28,1,10.0,81,49,42.24,195,327,521,77.53,43,57.33,32,26,0,0,0,0,46,1,0,3,2,118,23,0,1,3,2,56,0,0,,,21,0,7.14,3,1,1,29,24,5,1,0,,44,64.71,0,0,0,151,25,8,0,22,1853,0,,0,0,0,0,0.0,0,0,0,0,185,3,0,6.95,1,1,0,0,0,0,0,0,1853.0,0.0,0,13,1,7,4,3,100.0,0,26,15,57.69,8,58,3,10,87,60.84,116,291,391,672,159.8,14,2,999,17,4,0,Mattia Caldara,Modena,362222,2706,DF
5,2,14.29,102,6,26.09,182,102,282,81.03,17,50.0,17,17,0,0,0,0,45,1,1,3,1,9,17,0,0,8,6,57,0,0,,,17,0,6.67,0,1,1,16,14,2,1,0,,65,61.9,1,0,1,66,9,14,0,13,1018,0,,0,0,0,0,0.0,0,0,0,0,116,3,0,6.95,0,0,0,0,0,0,0,0,1018.0,0.0,0,9,6,10,2,9,50.0,0,24,18,75.0,14,11,18,14,82,58.99,23,248,114,348,118.1,15,1,535,33,2,0,Ilias Koutsoupias,Catanzaro,964810,2796,MF
13,0,0.0,17,113,33.43,70,326,396,63.16,11,91.67,1,28,0,0,0,0,192,0,0,0,8,35,28,0,0,0,1,2,2,0,,,0,0,0.0,215,0,0,39,34,5,0,0,,3,75.0,0,18,0,231,0,0,0,28,2475,0,,1,0,0,0,0.0,5,0,1,0,233,0,17,6.95,0,0,7,47,36,83,0,16,0.0,0.0,0,0,0,0,0,1,100.0,7,0,0,0.0,0,22,1,0,14,87.5,338,253,374,627,194.5,0,2,880,4,1,0,Elhan Kastrati,Cittadella,284391,2717,GK
5,0,0.0,10,53,18.79,33,328,361,60.98,2,100.0,0,27,0,0,0,0,216,0,0,0,7,16,27,0,0,0,2,2,0,0,,,0,0,0.0,178,0,0,30,27,3,0,0,,4,66.67,0,21,1,231,0,0,0,27,2430,0,,0,0,0,0,0.0,3,0,2,0,238,0,2,6.94,0,0,6,48,18,67,0,14,0.0,0.0,0,0,0,0,0,0,0.0,6,0,0,0.0,0,13,0,0,6,75.0,282,224,368,592,187.5,0,1,851,3,3,0,Jonathan Klinsmann,Cesena,880761,2742,GK
31,5,27.78,143,83,39.52,378,686,1059,79.5,115,61.5,72,35,2,0,0,0,110,1,4,4,7,188,35,0,0,6,8,148,0,1,,,59,0,10.0,4,3,5,34,29,5,3,0,,62,44.93,2,0,0,273,28,7,1,34,3000,1,,0,0,0,0,0.0,0,0,0,0,419,4,0,6.94,0,0,0,0,0,0,0,0,1000.0,0.0,0,27,3,16,10,4,40.0,0,41,20,48.78,7,62,10,18,177,54.46,210,597,753,1332,243.0,30,0,1954,17,6,0,Simone Canestrelli,Pisa,911355,2737,DF
74,4,26.67,258,96,42.86,685,930,1611,85.06,119,56.94,90,35,2,0,0,0,102,1,1,2,7,139,35,0,0,4,13,160,0,2,,,56,0,7.69,12,1,3,36,30,6,1,0,,79,53.02,1,0,1,283,35,17,0,35,3074,0,,1,0,0,0,0.0,0,0,0,0,356,6,0,6.94,1,0,0,0,0,0,0,0,3074.0,0.0,0,10,3,9,2,5,62.5,0,48,29,60.42,17,153,8,15,198,55.31,224,894,1015,1894,243.0,13,0,2433,31,8,1,Matteo Bianchetti,Cremonese,158037,2761,DF
21,14,25.0,167,24,38.1,280,93,359,76.38,2,12.5,14,28,6,0,0,0,59,6,5,18,1,11,26,0,0,11,7,73,0,0,,,12,0,2.0,0,1,7,17,14,3,0,1,,58,49.57,0,0,1,111,4,32,0,17,1452,1,,0,1,0,0,0.0,0,0,0,1,234,13,0,6.94,0,1,0,0,0,0,0,0,1452.0,0.0,0,27,23,21,11,14,32.56,0,18,7,38.89,31,56,43,56,60,45.11,63,414,112,470,180.5,50,1,790,26,3,0,Federico Di Francesco,Palermo,320979,2715,MF
23,0,0.0,48,57,42.54,239,930,1169,87.76,96,60.38,63,25,0,0,0,0,81,2,3,4,5,154,24,0,1,5,6,97,1,3,,,23,0,6.67,41,1,1,22,21,1,1,0,,54,61.36,0,0,0,163,32,4,1,22,1896,0,,0,0,0,0,0.0,0,0,0,0,184,2,0,6.94,1,0,0,0,0,0,0,0,1896.0,0.0,0,14,1,7,4,7,87.5,0,29,16,55.17,4,55,8,4,150,60.73,134,342,994,1332,166.6,15,2,1685,19,3,0,Marco Varnier,Juve Stabia,828654,5324,DF
27,5,41.67,88,50,37.31,342,696,1033,86.3,41,61.19,26,24,1,0,0,0,75,1,3,3,5,63,24,0,0,3,2,62,1,2,,,33,0,0.0,3,0,1,25,23,2,0,0,,59,62.11,0,0,0,164,25,5,0,22,1918,0,,0,0,0,0,0.0,0,0,0,0,190,3,0,6.94,0,0,0,0,0,0,0,0,0.0,0.0,0,16,8,16,5,6,85.71,0,35,21,60.0,5,69,7,12,100,61.73,134,465,744,1197,166.6,24,0,1463,18,5,0,Dylan Bronn,US Salernitana 1919,845271,2710,DF
3,0,0.0,129,7,35.0,207,70,277,58.44,176,58.86,123,34,1,0,0,0,87,1,11,26,6,27,34,0,0,59,12,295,0,0,,,73,0,6.59,0,6,7,30,25,5,6,0,,122,41.5,2,0,3,197,7,26,2,28,2555,5,,0,0,1,0,100.0,0,1,0,0,410,14,0,6.94,0,2,0,0,0,0,0,0,425.83,0.0,0,79,12,39,26,21,35.0,0,20,11,55.0,26,10,60,1,298,50.25,20,390,85,474,236.0,91,1,1044,85,8,0,Gennaro Borrelli,Brescia,979479,2691,FW
66,4,50.0,104,86,46.24,295,580,871,79.11,100,57.8,73,27,0,0,0,0,87,0,0,3,8,155,27,0,0,1,12,114,0,2,,,29,0,0.0,1,0,0,33,29,4,0,0,,90,68.7,0,0,0,230,31,8,0,25,2241,1,,0,0,0,1,0.0,0,0,0,0,262,2,0,6.94,1,0,0,0,0,0,0,0,0.0,0.0,0,5,1,3,0,4,80.0,0,44,28,63.64,8,118,5,8,190,62.5,186,458,651,1101,187.4,6,2,1500,45,5,1,Nicola Pavan,Cittadella,555740,2717,DF
20,24,20.69,157,27,45.0,302,211,489,81.36,26,60.47,17,31,3,0,0,0,57,5,2,5,2,27,31,0,0,13,3,98,1,0,,,50,0,12.5,0,3,6,24,21,3,3,0,,92,53.18,0,0,1,112,25,25,2,20,1784,4,,0,1,0,0,0.0,0,0,0,0,288,4,0,6.94,0,1,0,0,0,0,0,0,594.67,0.0,0,15,9,12,7,13,46.43,0,42,25,59.52,24,37,28,116,118,54.63,60,483,234,601,215.1,24,0,1135,37,9,0,Tommaso Barbieri,Cremonese,993389,2761,MF
7,0,0.0,90,2,33.33,141,45,186,58.86,72,42.11,99,32,3,0,0,0,52,3,7,7,3,17,32,0,1,29,9,202,0,0,,,54,0,17.78,0,8,11,20,17,3,8,0,,66,39.05,3,0,2,130,4,25,2,25,2177,6,,0,0,0,0,0.0,0,0,0,0,258,19,0,6.94,1,3,0,0,0,0,0,0,272.13,0.0,0,42,3,25,13,14,50.0,0,12,8,66.67,25,8,28,1,138,40.59,6,253,64,316,222.0,45,2,636,43,3,0,Alexander Lind,Pisa,963041,2737,FW
20,25,33.33,116,30,71.43,221,107,303,81.23,14,43.75,18,26,0,0,0,0,64,5,1,14,0,9,24,0,0,20,7,92,0,0,,,24,0,5.71,0,2,2,17,16,1,2,0,,83,52.87,0,0,1,70,5,29,2,14,1117,4,,0,0,0,0,0.0,0,0,0,0,202,5,0,6.94,0,0,0,0,0,0,0,0,558.5,0.0,10,10,25,12,9,26,52.0,0,17,8,47.06,29,32,50,75,97,51.32,42,326,122,373,166.5,35,0,708,43,2,0,Fabio Maistro,Juve Stabia,863903,5324,MF
44,55,28.35,334,41,51.25,536,162,643,72.25,13,21.31,48,36,3,0,0,0,110,4,4,18,2,22,36,0,0,38,21,181,0,1,,,55,1,10.42,0,5,8,39,34,5,4,1,,109,45.04,1,0,0,247,8,49,0,28,2275,1,,0,0,3,0,100.0,0,3,0,0,534,20,0,6.94,1,4,0,0,0,0,0,0,455.0,5.88,17,18,30,17,13,29,51.79,0,24,19,79.17,49,92,56,194,122,40.26,80,894,190,890,249.7,48,1,1518,57,4,1,Daniele Casiraghi,Südtirol,148283,2760,MF
30,36,28.13,220,39,34.51,380,168,512,67.55,42,37.5,70,32,1,0,0,0,111,3,2,14,8,48,31,0,0,21,20,156,0,0,,,34,0,7.89,0,3,4,34,33,1,2,1,,93,51.96,1,0,0,246,13,51,0,29,2524,7,,0,0,0,0,0.0,0,0,0,0,442,12,0,6.94,0,2,0,0,0,0,0,0,841.33,0.0,5,17,21,14,10,9,37.5,0,28,17,60.71,51,79,24,128,135,46.39,113,678,208,758,215.0,38,1,1287,58,4,0,Alessio Vita,Cittadella,259959,2717,MF
27,15,20.55,153,18,38.3,271,141,397,67.29,52,46.02,61,35,8,0,0,0,74,11,6,5,3,44,34,0,0,25,12,178,0,0,,,55,0,10.0,0,3,11,19,18,1,3,0,,80,40.61,0,0,0,193,13,32,2,25,2138,6,,0,0,0,1,0.0,0,0,0,0,385,6,0,6.94,0,1,0,0,0,0,0,0,712.67,0.0,0,25,5,15,10,19,34.55,0,31,19,61.29,32,60,55,73,132,42.58,47,477,186,590,235.8,30,4,1047,31,3,0,Kevin Piscopo,Juve Stabia,895703,5324,MF
0,1,100.0,15,0,0.0,23,12,34,72.34,4,40.0,6,4,1,0,0,0,5,1,0,0,0,1,3,0,0,1,1,16,0,0,,,5,0,50.0,0,1,2,5,5,0,1,0,,2,16.67,1,0,0,13,0,1,0,2,170,0,,0,0,0,0,0.0,0,0,0,0,18,0,0,6.93,0,0,0,0,0,0,0,0,170.0,0.0,0,2,0,0,2,1,25.0,0,0,0,0.0,1,0,4,1,6,27.27,2,34,14,47,20.8,2,1,68,1,2,0,Janis Antiste,Sassuolo,963398,2793,MF
6,6,35.29,43,6,75.0,84,56,134,86.45,2,25.0,6,9,1,0,0,0,16,1,2,5,0,3,9,0,0,14,5,34,0,0,,,5,1,5.88,0,1,2,3,3,0,0,1,,22,44.0,0,0,0,21,2,12,0,4,404,2,,0,0,0,0,0.0,0,0,0,0,65,4,0,6.93,0,1,0,0,0,0,0,0,404.0,25.0,4,10,7,5,7,4,44.44,0,9,6,66.67,12,9,9,17,24,41.38,8,112,60,155,62.4,17,0,272,10,0,0,Cristian Buonaiuto,Cremonese,126989,2761,MF
7,0,0.0,2,18,42.86,8,52,60,68.18,0,0.0,0,3,0,0,0,0,14,0,0,0,2,2,3,0,0,0,0,0,0,0,,,0,0,0.0,13,0,0,2,2,0,0,0,,0,0.0,0,1,0,28,0,0,0,3,270,0,,0,0,0,0,0.0,0,0,0,0,28,0,1,6.93,0,0,0,5,0,5,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,11,0,0,0,0.0,42,22,66,88,20.8,0,0,103,0,0,0,Salvatore Sirigu,Palermo,18954,2715,GK
15,26,33.77,134,22,62.86,222,98,294,71.36,11,29.73,26,31,7,0,0,0,51,9,8,9,0,6,31,0,0,15,10,121,0,1,,,23,0,15.79,0,6,13,24,18,6,5,1,,82,46.33,1,0,5,118,2,37,0,12,1487,5,,0,1,0,0,0.0,0,0,0,1,307,12,0,6.93,0,5,0,0,0,0,0,0,247.83,0.0,2,26,12,14,15,29,36.25,0,17,15,88.24,36,32,80,77,93,43.46,35,373,116,412,214.9,38,3,822,38,5,0,Dennis Johnsen,Cremonese,869275,2761,FW
8,8,17.02,55,8,27.59,103,54,149,62.87,12,60.0,8,13,0,0,0,0,26,2,0,6,0,12,13,0,0,4,4,28,0,1,,,6,0,4.55,0,1,1,5,5,0,1,0,,26,56.52,0,0,3,88,4,11,1,9,723,0,,0,0,0,0,0.0,0,0,0,0,151,5,0,6.93,0,0,0,0,0,0,0,0,723.0,0.0,0,8,14,11,5,7,53.85,0,13,7,53.85,11,25,13,47,38,57.58,29,215,69,237,90.1,22,0,397,7,3,0,Rémi Oudin,Sampdoria,842709,2711,MF
23,3,60.0,87,33,57.89,260,476,733,91.51,38,57.58,28,17,1,0,0,0,52,1,2,1,1,61,17,0,0,2,3,61,1,1,,,29,0,12.5,18,1,2,15,12,3,1,0,,45,57.69,1,0,0,68,20,1,0,16,1196,0,,0,0,0,1,0.0,0,0,0,0,90,0,0,6.93,0,0,0,0,0,0,0,0,1196.0,0.0,0,7,1,3,4,5,100.0,0,21,15,71.43,1,43,5,5,83,57.64,57,297,509,801,117.8,8,0,1005,20,5,0,Federico Ceccherini,Cremonese,139410,2761,DF
19,9,19.15,117,38,59.38,236,264,491,83.79,12,54.55,10,24,3,0,0,0,59,3,0,4,3,32,23,0,0,6,16,49,0,0,,,7,0,10.0,0,1,4,15,14,1,0,1,,65,62.5,0,0,0,95,16,19,0,18,1537,0,,0,0,0,0,0.0,0,0,0,0,181,4,0,6.93,0,1,0,0,0,0,0,0,1537.0,0.0,0,4,6,4,2,12,54.55,0,23,14,60.87,19,35,22,47,77,61.11,64,338,295,586,159.3,10,1,914,30,2,0,Mario Šitum,Catanzaro,108030,2796,MF
7,8,23.53,199,4,36.36,317,155,464,79.05,4,25.0,12,35,2,0,0,0,65,8,2,6,2,17,35,0,0,19,12,99,0,0,,,30,0,12.12,0,4,6,24,22,2,4,0,,76,46.63,1,0,1,123,4,33,0,19,1889,4,,0,0,0,0,0.0,0,0,0,1,244,11,0,6.93,0,3,0,0,0,0,0,0,472.25,0.0,0,27,6,12,15,18,40.0,0,19,15,78.95,33,10,45,34,80,44.69,11,427,194,587,242.4,33,0,910,40,5,0,Mirko Antonucci,Cesena,826196,2742,MF
24,8,15.09,166,22,44.9,287,173,452,75.33,37,48.68,39,32,5,0,0,0,81,6,3,13,1,12,32,0,0,38,14,159,0,0,,,54,0,7.69,0,3,8,20,19,1,3,0,,96,44.44,1,0,1,148,7,27,0,23,1853,12,,0,1,1,0,100.0,0,1,0,2,299,13,0,6.93,0,2,0,0,0,0,0,0,617.67,0.0,0,25,14,15,11,22,53.66,0,26,18,69.23,26,47,41,53,133,45.55,49,451,202,600,221.6,39,2,974,54,8,0,Giuseppe Sibilli,Bari,895287,2712,MF
3,1,5.88,71,0,0.0,97,48,144,65.75,62,50.0,62,16,0,0,0,0,22,1,5,12,2,11,16,0,0,20,7,149,0,0,,,44,0,6.98,0,3,3,10,10,0,3,0,,59,40.41,0,0,2,75,3,7,2,13,1144,13,,0,0,0,0,0.0,0,0,0,0,202,5,0,6.93,1,1,0,0,0,0,0,0,381.33,0.0,4,30,13,17,14,18,42.86,0,10,6,60.0,7,5,42,17,121,44.81,3,174,62,219,110.8,43,1,524,34,4,1,M'Baye Niang,Sampdoria,139228,2711,FW
2,1,33.33,25,3,100.0,39,15,53,88.33,7,70.0,3,4,0,0,0,0,8,0,1,0,0,2,4,0,0,3,2,15,0,0,,,6,0,25.0,0,1,1,6,6,0,1,0,,15,55.56,1,0,0,7,2,4,0,4,251,1,,0,0,0,0,0.0,0,0,0,0,16,2,0,6.93,0,0,0,0,0,0,0,0,251.0,0.0,0,4,0,3,1,1,50.0,0,6,1,16.67,4,2,2,3,22,59.46,3,48,15,60,27.7,4,0,97,8,0,0,Diego Valencia,US Salernitana 1919,906110,2710,MF
6,9,18.0,72,3,37.5,114,56,161,80.5,13,41.94,18,17,3,0,0,0,34,1,3,7,0,5,17,0,0,5,2,44,0,0,,,12,0,10.71,0,3,6,4,4,0,2,1,,25,49.02,1,0,0,39,2,14,0,6,638,0,,0,0,0,0,0.0,0,0,0,0,114,5,0,6.92,0,2,0,0,0,0,0,0,212.67,0.0,0,21,7,10,11,6,42.86,0,5,5,100.0,14,16,14,50,38,46.34,8,189,61,200,117.7,28,1,383,15,3,0,Rachid Kouda,Spezia,1011815,2735,MF
11,2,22.22,43,12,52.17,89,34,121,80.67,6,28.57,15,10,1,0,0,0,14,2,0,1,0,7,9,0,0,2,5,30,0,0,,,5,0,14.29,0,1,2,7,6,1,0,1,,18,54.55,0,0,0,29,1,6,1,4,397,3,,0,0,0,0,0.0,0,0,0,0,50,0,0,6.92,0,0,0,0,0,0,0,0,397.0,0.0,0,4,3,3,3,4,50.0,0,5,3,60.0,6,17,8,9,24,44.44,23,120,39,150,62.3,7,1,225,9,1,0,Pajtim Kasami,Sampdoria,104818,2711,MF
24,0,0.0,26,160,44.57,113,176,289,58.62,5,100.0,0,18,0,0,0,0,137,0,0,0,4,20,18,0,0,0,0,0,1,1,,,0,0,0.0,149,0,0,29,26,3,0,0,,3,100.0,0,16,0,204,0,0,0,18,1620,0,,0,0,0,0,0.0,4,0,1,0,206,0,7,6.92,0,0,9,26,17,44,0,9,0.0,0.0,0,0,0,0,0,0,0.0,9,1,1,100.0,0,44,0,0,8,100.0,359,266,227,493,124.6,0,2,655,3,1,0,Giacomo Poluzzi,Südtirol,132023,2760,GK
46,2,22.22,60,97,50.26,241,908,1147,85.85,90,62.94,53,30,0,0,0,0,93,0,1,0,11,131,30,0,2,5,10,108,1,1,,,45,0,14.29,27,1,1,33,30,3,1,0,,66,54.55,1,0,0,189,33,12,0,30,2626,2,,0,1,0,3,0.0,0,0,0,0,230,1,0,6.92,2,0,0,0,0,0,0,0,2626.0,0.0,0,7,0,5,2,6,85.71,0,24,13,54.17,11,86,7,9,156,59.09,193,374,971,1336,207.6,7,1,1749,37,9,0,Julián Illanes,Carrarese,897124,2745,DF
29,6,24.0,252,28,37.84,463,342,799,78.8,47,46.53,54,37,4,0,0,0,128,5,6,13,3,36,37,0,0,20,26,144,0,0,,,38,0,9.09,0,4,8,18,17,1,4,0,,91,50.28,1,0,1,215,25,22,0,25,2333,4,,0,0,0,0,0.0,0,0,0,1,306,16,0,6.92,0,3,0,0,0,0,0,0,583.25,0.0,0,35,9,22,9,9,39.13,0,52,28,53.85,22,59,23,25,138,48.94,74,639,400,1014,256.0,44,0,1400,31,2,0,Gabriele Piccinini,Pisa,970778,2737,MF
7,0,0.0,2,39,32.77,18,153,171,68.13,4,80.0,1,11,0,0,0,0,106,0,0,0,4,11,11,0,0,0,1,3,0,0,,,1,0,0.0,81,0,0,17,17,0,0,0,,0,0.0,0,8,0,80,0,0,0,11,990,0,,0,0,0,1,0.0,1,0,1,0,81,0,5,6.92,0,0,5,20,9,30,0,8,0.0,0.0,0,0,0,0,0,0,0.0,5,0,0,0.0,0,11,0,0,4,57.14,119,80,171,251,76.1,0,1,372,1,3,0,Matteo Pisseri,Cesena,170885,2742,GK
29,0,0.0,57,44,46.32,315,1151,1466,93.08,51,62.96,30,22,0,0,0,0,63,0,2,1,4,115,22,0,1,1,9,71,0,0,,,31,0,0.0,23,0,0,26,20,6,0,0,,35,46.05,0,0,0,109,18,4,0,19,1847,1,,0,0,0,0,0.0,0,0,0,0,116,0,0,6.92,1,0,0,0,0,0,0,0,0.0,0.0,0,6,1,4,2,2,100.0,0,20,11,55.0,4,44,2,0,86,54.78,95,378,1197,1575,152.2,7,0,1816,13,6,0,Stefano Cella,Mantova,962365,2770,DF
9,3,16.67,158,10,71.43,298,173,468,82.39,5,35.71,9,35,3,0,0,0,52,3,1,10,0,5,35,0,0,16,7,64,0,0,,,9,0,17.65,0,6,9,25,21,4,5,1,,86,60.99,0,0,1,100,4,23,4,17,1513,2,,0,1,0,0,0.0,0,0,0,0,202,6,0,6.92,0,2,0,0,0,0,0,0,252.17,0.0,2,16,18,11,13,31,57.41,0,16,11,68.75,22,16,54,18,91,58.71,14,386,200,568,242.1,34,2,859,40,2,0,Davide Bragantini,Mantova,1101483,2770,MF
