accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,Pos
45,0,0.0,53,222,46.15,148,684,832,75.71,3,100.0,0,34,0,0,0,0,267,0,0,0,4,24,34,0,0,0,0,0,1,0,,,0,0,0.0,238,0,0,55,45,10,0,0,,3,100.0,0,22,0,267,1,0,0,34,3060,0,,0,0,0,0,0.0,2,0,0,0,275,0,11,6.98,0,0,8,60,44,104,0,29,0.0,0.0,0,0,0,0,0,0,0.0,8,1,1,100.0,0,73,0,0,6,100.0,481,371,728,1099,237.4,0,1,1427,3,2,0,Marcel Schuhen,Darmstadt 98,132654,2576,GK
43,3,23.08,323,72,53.33,728,781,1506,88.8,28,50.91,27,33,1,0,0,0,179,4,0,3,7,56,33,0,0,22,33,107,2,0,,,15,0,7.14,0,1,2,45,41,4,1,0,,106,56.99,0,0,0,190,31,26,0,33,2689,0,,0,1,0,0,0.0,0,0,0,0,271,2,0,6.98,0,1,0,0,0,0,0,0,2689.0,0.0,0,2,12,7,4,15,55.56,0,62,45,72.58,25,102,27,13,134,55.6,135,876,833,1696,230.4,14,0,2104,30,4,0,Silas Gnaka,1. FC Magdeburg,867399,2591,MF
34,35,25.74,164,40,43.96,326,176,467,72.07,20,57.14,15,26,4,0,0,0,80,7,1,9,1,24,25,0,0,10,12,70,0,1,,,15,1,10.71,0,3,7,37,35,2,1,2,,45,45.0,0,0,0,181,11,38,3,19,1656,8,,0,0,0,0,0.0,0,0,0,0,345,10,0,6.98,0,0,0,0,0,0,0,0,552.0,50.0,2,10,18,14,5,13,40.63,0,26,14,53.85,38,66,32,136,65,48.15,91,573,211,648,174.5,28,0,1047,7,4,0,Tobias Mohr,FC Schalke 04,237048,2530,MF
7,16,25.4,119,19,43.18,227,245,456,87.36,11,40.74,16,18,1,0,0,0,52,2,1,1,4,32,18,0,0,6,7,40,0,1,,,5,0,9.09,0,1,2,16,10,6,1,0,,36,60.0,0,0,1,66,12,11,0,15,1254,4,,0,0,0,1,0.0,0,0,0,0,157,4,0,6.98,0,1,0,0,0,0,0,0,1254.0,0.0,0,9,2,5,5,10,62.5,0,20,8,40.0,11,21,16,63,47,54.02,44,319,266,522,125.6,11,1,821,6,1,0,Nicolas Gavory,Fortuna Düsseldorf,272761,2588,DF
8,2,16.67,107,7,50.0,183,115,296,80.43,9,45.0,11,16,2,0,0,0,51,2,3,7,2,6,16,0,0,15,11,63,0,0,,,19,0,16.67,0,4,6,14,12,2,4,0,,48,48.0,1,0,1,72,12,7,0,15,1204,2,,0,0,0,0,0.0,0,0,0,0,146,14,0,6.98,0,3,0,0,0,0,0,0,301.0,0.0,0,17,7,9,8,4,28.57,0,23,12,52.17,7,18,14,12,57,47.5,14,249,131,368,111.6,24,1,580,21,4,0,Marvin Mehlem,SC Paderborn 07,797691,2561,MF
18,23,25.84,92,12,41.38,192,106,275,76.39,6,42.86,8,15,3,0,0,1,46,3,2,6,0,1,15,0,0,29,4,71,1,1,,,9,0,13.64,0,3,6,14,12,2,2,1,,37,37.0,1,0,2,85,5,23,0,12,1063,1,,0,0,2,0,50.0,0,1,0,0,241,12,0,6.97,0,2,0,0,0,0,0,0,354.33,0.0,4,8,14,6,10,18,46.15,0,7,6,85.71,23,37,39,89,43,37.72,29,321,128,360,104.6,22,1,635,12,1,0,Oliver Batista Meier,SSV Ulm 1846,907685,2580,MF
25,6,24.0,149,66,78.57,453,511,958,93.28,27,71.05,11,24,0,0,0,0,126,2,2,1,1,31,24,0,1,20,17,81,1,0,,,29,0,15.38,0,2,2,30,25,5,2,0,,77,52.38,1,0,3,69,23,10,1,17,1561,0,,0,0,0,1,0.0,0,0,0,0,134,7,0,6.97,1,0,0,0,0,0,0,0,780.5,0.0,0,8,5,6,6,7,53.85,0,38,25,65.79,10,35,13,25,104,56.22,84,517,535,1027,167.3,13,1,1313,32,8,0,Giovanni Haag,Fortuna Düsseldorf,965242,2588,MF
27,0,0.0,51,36,42.86,196,578,774,88.46,26,54.17,22,17,1,0,0,0,53,1,0,3,3,77,17,0,0,1,4,34,0,0,,,8,0,14.29,43,1,2,15,12,3,0,1,,12,50.0,0,0,0,101,19,3,1,13,1244,0,,0,0,0,0,0.0,0,0,0,0,110,0,0,6.97,0,0,0,0,0,0,0,0,1244.0,0.0,0,5,2,3,1,1,100.0,0,9,2,22.22,3,57,1,0,38,52.78,84,264,611,875,118.5,7,1,1038,2,2,0,Florian Yves Le Joncour,SV 07 Elversberg,787816,2598,DF
15,18,22.22,194,17,53.13,422,211,615,86.74,4,25.0,12,27,7,0,0,0,53,7,0,3,0,9,26,0,0,13,13,64,0,0,,,11,0,6.67,0,1,8,21,16,5,0,1,,47,47.47,0,0,0,94,7,30,0,16,1558,2,,0,0,0,0,0.0,0,0,0,0,213,5,0,6.97,0,1,0,0,0,0,0,0,1558.0,0.0,1,7,8,5,7,8,33.33,0,20,9,45.0,30,35,24,81,51,44.35,32,555,235,709,181.2,15,1,967,20,4,0,Shinta Appelkamp,Fortuna Düsseldorf,980466,2588,MF
21,5,25.0,187,16,51.61,307,169,471,78.63,9,33.33,18,30,3,0,0,1,64,4,9,26,1,12,30,0,0,29,13,106,0,0,,,28,0,10.13,0,8,11,26,22,4,7,1,,52,37.14,0,0,1,128,6,23,8,19,1669,4,,0,0,4,0,75.0,0,3,0,1,238,8,0,6.97,0,0,0,0,0,0,0,0,208.63,0.0,3,45,34,28,25,17,43.59,0,18,10,55.56,23,35,39,20,61,36.53,31,415,204,599,209.0,79,1,924,18,4,0,Luca Waldschmidt,1. FC Köln,319861,2671,MF
5,0,0.0,17,13,36.11,77,278,355,88.09,17,58.62,12,12,0,0,0,0,23,1,0,0,2,57,12,0,0,0,3,33,0,0,,,18,0,0.0,3,0,0,7,7,0,0,0,,26,55.32,0,0,0,48,16,3,0,10,916,0,,0,0,0,2,0.0,0,0,0,0,52,0,0,6.97,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,50.0,0,20,14,70.0,3,19,2,0,43,56.58,36,114,289,403,83.6,0,0,541,6,2,0,Joel Schmied,1. FC Köln,965950,2671,DF
87,7,38.89,177,152,50.84,443,822,1258,82.71,53,67.09,26,30,0,0,0,0,95,2,0,2,3,122,30,0,0,6,11,81,0,0,,,39,0,0.0,54,0,0,44,37,7,0,0,,63,53.39,0,0,1,263,41,15,0,27,2494,0,,0,0,0,0,0.0,0,0,0,0,321,2,0,6.97,1,0,0,0,0,0,0,0,0.0,0.0,0,9,4,8,3,3,75.0,0,45,32,71.11,15,183,4,18,116,58.88,299,634,905,1521,209.0,13,2,1954,16,13,1,Márton Dárdai,Hertha BSC,980618,2528,DF
62,2,18.18,185,82,65.6,439,454,891,83.74,68,54.84,56,32,0,0,0,0,110,2,1,2,4,65,31,0,0,8,22,118,0,1,,,29,0,20.83,1,5,5,22,21,1,3,2,,72,53.73,0,0,1,173,29,11,0,19,1771,0,,0,0,3,0,100.0,0,3,0,0,224,5,0,6.96,0,5,0,0,0,0,0,0,354.2,0.0,0,11,13,13,9,7,53.85,0,45,27,60.0,11,107,13,11,140,54.26,125,567,508,1064,215.9,24,1,1405,24,4,0,Carlo Sickinger,SV 07 Elversberg,845653,2598,MF
1,1,50.0,17,1,33.33,26,15,40,56.34,14,63.64,8,10,0,0,0,0,12,1,1,4,0,3,8,0,0,7,1,20,0,0,,,4,0,8.33,0,1,1,8,7,1,1,0,,12,50.0,0,0,0,31,1,6,0,3,321,4,,0,0,0,0,0.0,0,0,0,2,52,3,0,6.96,0,1,0,0,0,0,0,0,321.0,0.0,0,10,2,4,4,7,77.78,0,1,0,0.0,6,2,9,2,26,56.52,3,55,18,71,55.7,12,0,135,4,1,0,Felix Platte,SC Paderborn 07,352264,2561,FW
3,6,23.08,53,2,20.0,91,39,124,68.89,21,61.76,13,14,1,0,0,0,40,1,2,10,0,8,13,0,0,8,7,54,0,0,,,12,0,3.57,0,1,2,20,17,3,1,0,,46,52.87,0,0,0,56,3,12,0,12,959,6,,0,0,0,0,0.0,0,0,0,0,135,12,0,6.96,0,1,0,0,0,0,0,0,959.0,0.0,1,18,10,9,9,13,46.43,0,17,13,76.47,12,8,28,26,67,55.37,10,153,53,180,90.5,28,2,378,16,2,0,Dominik Kother,SSV Jahn Regensburg,987600,2567,MF
17,0,0.0,22,129,41.21,77,308,385,67.43,3,100.0,0,19,0,0,0,0,155,0,0,0,3,12,19,1,0,0,1,1,1,2,,,0,0,0.0,106,0,0,23,20,3,0,0,,3,75.0,0,14,0,186,1,0,0,19,1611,0,,0,0,0,0,0.0,4,0,1,0,191,0,3,6.96,0,0,12,27,16,45,0,10,0.0,0.0,0,0,0,0,0,2,100.0,12,0,0,0.0,0,41,2,0,6,85.71,313,223,348,571,132.2,0,0,722,3,2,0,Christian Ortag,SSV Ulm 1846,231150,2580,GK
10,21,25.0,131,12,44.44,183,55,217,66.16,11,37.93,18,31,5,0,0,0,65,11,4,6,0,11,30,0,0,20,16,93,0,0,,,20,0,15.79,0,3,8,25,22,3,3,0,,100,57.14,0,0,0,111,9,38,2,14,1427,0,,0,1,0,1,0.0,0,0,0,1,265,7,0,6.96,0,1,0,0,0,0,0,0,475.67,0.0,0,14,5,7,6,27,57.45,0,25,11,44.0,37,23,47,84,111,54.41,27,328,84,328,208.7,19,1,714,48,2,0,Luca Marseiler,Darmstadt 98,797871,2576,MF
23,5,33.33,162,54,37.5,443,701,1139,86.88,56,58.95,39,28,2,0,0,0,74,1,1,6,4,71,27,0,0,2,11,80,0,0,,,25,0,0.0,36,0,2,22,18,4,0,0,,55,57.29,0,0,0,172,24,9,0,22,1927,0,,0,0,0,1,0.0,0,0,0,0,204,3,0,6.96,0,0,0,0,0,0,0,0,0.0,0.0,0,11,1,4,2,5,55.56,0,43,26,60.47,9,58,9,15,111,58.12,144,572,754,1311,187.8,12,3,1585,8,7,0,Dominique Heintz,1. FC Köln,136922,2671,DF
54,7,25.0,190,70,37.63,424,796,1213,83.89,31,42.47,42,30,3,0,0,0,150,3,0,2,4,84,30,0,0,9,14,95,0,1,,,20,0,25.0,31,1,4,44,38,6,1,0,,98,64.9,0,0,1,233,47,16,0,28,2506,0,,0,0,0,1,0.0,0,0,0,0,324,6,0,6.95,0,1,0,0,0,0,0,0,2506.0,0.0,0,4,0,1,1,16,59.26,0,67,38,56.72,16,119,27,28,129,57.59,186,622,852,1446,208.5,4,3,1979,17,1,0,Luca Itter,SpVgg Greuther Fürth,836939,2551,DF
0,0,0.0,5,0,0.0,11,13,24,80.0,0,0.0,1,5,0,0,0,0,1,0,0,1,0,2,4,0,0,0,0,3,0,0,,,0,0,16.67,0,1,1,1,1,0,1,0,,6,75.0,0,0,0,6,0,1,0,0,59,0,,0,0,1,0,100.0,0,1,0,1,10,0,0,6.95,0,1,0,0,0,0,0,0,59.0,0.0,0,5,1,2,3,2,50.0,0,1,0,0.0,1,0,4,0,6,66.67,2,13,17,30,27.8,6,0,49,3,2,0,Taylan Duman,1. FC Nürnberg,836998,2523,MF
7,0,0.0,2,19,41.3,12,34,46,62.16,0,0.0,0,3,0,0,0,0,18,0,0,0,0,5,2,0,0,0,0,0,0,0,,,0,0,0.0,16,0,0,3,2,1,0,0,,1,100.0,0,2,0,28,0,0,0,2,181,0,,0,0,0,0,0.0,0,0,0,0,28,0,2,6.95,0,0,1,5,0,5,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,11,0,0,1,100.0,46,35,39,74,13.9,0,0,94,1,0,0,Simon Simoni,1. FC Kaiserslautern,1006116,2675,GK
21,0,0.0,25,95,38.62,81,90,171,52.78,5,83.33,1,10,0,0,0,0,95,0,0,0,2,8,10,0,0,0,0,1,2,1,,,0,0,0.0,80,0,0,18,15,3,0,0,,1,100.0,0,11,0,153,0,0,0,10,900,0,,0,0,0,0,0.0,1,0,0,0,159,0,2,6.95,0,0,0,23,13,37,0,5,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,44,0,0,6,85.71,246,218,106,324,69.5,0,0,427,2,1,0,Julian Pollersbeck,SSV Jahn Regensburg,271017,2567,GK
27,21,24.14,294,37,59.68,461,150,590,76.03,11,35.48,20,31,3,0,0,0,100,3,7,18,1,11,31,0,0,65,19,191,0,2,,,45,0,14.29,0,9,12,27,23,4,8,1,,100,36.9,0,0,0,186,13,46,1,30,2428,3,,0,0,0,0,0.0,0,0,0,0,445,16,0,6.95,0,8,0,0,0,0,0,0,269.78,0.0,12,33,30,22,23,30,39.47,0,32,24,75.0,46,50,76,87,111,36.75,62,678,185,776,215.4,63,1,1353,38,5,0,Muhammed Damar,SV 07 Elversberg,1128638,2598,MF
91,0,0.0,70,206,32.39,139,668,807,64.66,13,86.67,2,29,0,0,0,0,281,2,0,0,2,40,29,0,0,0,2,4,2,1,,,0,0,0.0,158,0,0,50,42,8,0,0,,2,50.0,0,22,0,441,0,3,0,29,2601,0,,0,0,0,0,0.0,6,0,2,0,451,0,12,6.94,0,0,28,61,24,88,0,15,0.0,0.0,0,0,0,0,0,0,0.0,27,0,0,0.0,3,154,0,0,15,78.95,636,507,741,1248,201.4,0,1,1545,5,3,0,Nahuel Noll,SpVgg Greuther Fürth,1048651,2551,GK
20,12,23.53,146,22,42.31,265,242,495,72.58,17,44.74,21,28,1,0,0,0,128,4,0,5,4,33,27,0,0,21,26,120,1,0,,,25,0,6.67,0,1,2,32,25,7,1,0,,117,54.17,0,0,0,187,34,25,0,24,2065,1,,0,0,0,0,0.0,0,0,0,0,390,7,0,6.94,0,1,0,0,0,0,0,0,2065.0,0.0,0,9,6,6,4,24,45.28,0,60,38,63.33,25,39,53,51,134,52.76,52,444,289,682,187.5,15,1,1355,33,6,0,Romario Rösch,SSV Ulm 1846,935283,2580,MF
31,1,16.67,58,61,47.66,154,352,505,76.75,45,56.25,35,22,0,0,0,0,81,0,1,3,5,105,21,0,0,3,16,70,0,1,,,16,0,9.09,7,1,1,29,26,3,1,0,,72,67.29,0,0,1,153,30,5,0,20,1777,1,,0,0,0,0,0.0,0,0,0,0,173,2,0,6.94,1,1,0,0,0,0,0,0,1777.0,0.0,0,9,2,4,4,4,80.0,0,46,27,58.7,5,61,5,6,117,62.57,128,254,410,658,145.8,11,0,971,23,3,1,Leopold Wurm,SSV Jahn Regensburg,1516394,2567,DF
16,3,17.65,213,23,56.1,444,345,786,86.47,21,47.73,23,26,2,0,0,0,102,2,3,4,4,21,26,0,0,35,16,115,0,1,,,23,0,11.11,0,2,4,18,16,2,1,1,,85,48.02,1,0,0,123,27,24,0,18,1633,3,,0,0,0,0,0.0,0,0,0,0,232,7,0,6.94,0,1,0,0,0,0,0,0,816.5,0.0,0,10,8,5,9,23,56.1,0,46,28,60.87,24,24,41,17,106,47.96,41,548,378,909,180.5,18,0,1253,16,5,0,Ludovit Reis,Hamburger SV,893586,2676,MF
32,1,20.0,121,72,50.35,392,1096,1487,90.01,59,55.14,48,31,0,0,0,0,117,2,1,2,4,143,31,0,0,4,22,99,0,0,,,24,0,8.33,0,1,1,45,40,5,1,0,,67,56.78,0,0,1,165,31,9,1,30,2668,0,,0,0,0,0,0.0,0,0,0,0,193,1,0,6.94,0,0,0,0,0,0,0,0,2668.0,0.0,0,12,0,7,3,1,25.0,0,53,36,67.92,9,58,4,5,126,56.0,143,506,1151,1652,215.2,12,1,2010,16,6,0,Jan Elvedi,1. FC Kaiserslautern,576154,2675,DF
31,0,0.0,22,124,33.07,89,265,354,58.13,5,100.0,0,17,0,0,0,0,180,0,0,0,4,12,17,0,0,0,2,2,2,1,,,1,0,0.0,86,0,0,25,20,5,0,0,,0,0.0,0,18,0,255,0,0,0,15,1449,0,,0,0,0,0,0.0,1,0,0,0,257,0,3,6.94,0,0,9,34,20,54,0,13,0.0,0.0,0,0,0,0,0,0,0.0,8,0,0,0.0,0,62,0,0,5,71.43,375,310,299,609,118.0,0,1,779,2,2,0,Niclas Thiede,SSV Ulm 1846,921031,2580,GK
7,5,17.86,130,6,85.71,196,77,268,78.13,25,39.68,38,33,4,0,0,0,71,8,1,14,2,12,33,0,0,45,9,160,0,0,,,31,0,15.79,0,6,10,26,21,5,3,3,,87,41.63,0,0,0,75,6,19,1,17,1653,7,,0,1,0,0,0.0,0,0,0,2,270,11,0,6.94,0,5,0,0,0,0,0,0,275.5,0.0,0,23,15,13,11,40,50.63,0,15,6,40.0,18,10,79,28,112,41.18,7,281,90,343,229.0,38,1,765,32,6,0,Ilyas Ansah,SC Paderborn 07,1462742,2561,FW
28,7,36.84,76,50,40.65,192,498,683,82.09,27,40.91,39,25,1,0,0,0,81,1,0,3,5,88,23,0,0,7,7,71,0,0,,,14,0,16.67,18,1,2,27,23,4,1,0,,51,61.45,0,0,0,149,28,9,0,21,1922,2,,0,0,1,2,100.0,0,1,0,0,196,0,0,6.94,0,1,0,0,0,0,0,0,1922.0,0.0,0,4,2,2,1,9,64.29,0,34,30,88.24,9,58,14,19,78,52.35,123,303,548,832,159.6,6,2,1113,8,2,0,Johannes Reichert,SSV Ulm 1846,110496,2580,DF
17,0,0.0,68,46,51.69,387,926,1313,90.87,52,58.43,37,23,0,0,0,0,61,0,1,2,4,125,23,0,1,1,13,72,1,0,,,21,0,0.0,19,0,0,26,24,2,0,0,,45,56.25,0,0,0,132,21,2,0,19,1771,0,,0,0,0,1,0.0,0,0,0,1,148,0,0,6.94,2,0,0,0,0,0,0,0,0.0,0.0,0,9,2,7,2,1,100.0,0,34,25,73.53,2,36,1,1,97,57.4,89,468,978,1445,159.6,11,0,1729,11,5,1,Sebastian Schonlau,Hamburger SV,326325,2676,DF
27,28,24.56,172,23,44.23,340,191,503,79.84,12,70.59,5,21,1,0,0,0,46,2,1,2,5,32,21,0,0,7,14,48,0,1,,,15,0,0.0,0,0,1,21,19,2,0,0,,48,52.75,0,0,1,127,10,21,0,17,1561,1,,0,1,0,0,0.0,0,0,0,0,266,1,0,6.94,0,0,0,0,0,0,0,0,0.0,0.0,3,5,6,6,3,11,57.89,0,24,12,50.0,20,64,19,114,60,55.56,52,527,217,630,145.7,11,0,1078,14,3,0,Bartłomiej Wdowik,Hannover 96,936874,2541,DF
67,3,25.0,233,95,53.98,591,629,1217,84.51,15,50.0,15,32,0,0,0,0,124,3,0,5,1,46,32,0,0,7,35,83,0,3,,,24,0,11.76,0,2,2,41,32,9,1,1,,93,57.76,0,0,0,223,20,20,0,31,2536,0,,0,1,0,0,0.0,0,0,0,0,269,6,0,6.94,0,2,0,0,0,0,0,0,1268.0,0.0,0,4,13,4,8,8,66.67,0,68,41,60.29,19,121,12,12,108,56.54,176,765,687,1440,222.0,17,1,1770,17,6,0,Andreas Müller,Darmstadt 98,1049628,2576,MF
16,0,0.0,10,68,39.31,45,145,190,63.97,1,100.0,0,11,0,0,0,0,98,0,0,0,3,8,11,1,0,1,1,2,0,0,,,0,0,0.0,80,0,0,21,15,6,0,0,,2,50.0,0,9,0,107,0,0,0,10,937,0,,0,0,0,0,0.0,2,0,0,0,111,0,5,6.94,0,0,1,24,14,39,0,8,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0,27,0,0,3,60.0,173,126,171,297,76.3,0,1,423,1,0,0,Marko Johansson,Eintracht Braunschweig,793276,2557,GK
9,7,17.07,108,14,82.35,164,56,213,66.15,22,30.14,51,26,2,0,0,0,43,7,5,13,0,20,26,0,0,25,4,130,0,0,,,41,0,9.3,0,4,6,20,17,3,3,1,,36,31.3,0,0,3,109,3,20,4,16,1432,18,,0,0,0,0,0.0,0,0,0,1,240,15,0,6.93,0,0,0,0,0,0,0,0,358.0,0.0,0,26,17,21,9,15,55.56,0,13,8,61.54,20,15,27,41,58,30.85,17,287,76,322,180.3,43,1,606,9,6,0,Sven Michel,SC Paderborn 07,246431,2561,FW
9,0,0.0,84,10,76.92,163,99,262,68.77,49,37.4,82,29,0,0,0,1,43,2,6,10,0,17,29,0,0,28,6,161,0,0,,,27,0,24.49,0,12,12,25,19,6,12,0,,44,35.77,2,0,0,119,2,19,5,21,1718,8,,0,0,2,0,50.0,0,1,0,0,232,4,0,6.93,0,5,0,0,0,0,0,0,143.17,0.0,0,43,6,12,27,17,44.74,0,10,7,70.0,19,13,38,4,93,36.61,13,267,118,381,201.1,49,2,668,18,3,0,Semir Telalović,SSV Ulm 1846,1129765,2580,FW
16,1,16.67,105,10,66.67,158,64,221,65.38,72,42.35,98,34,1,0,0,0,45,4,11,20,1,26,34,0,0,32,4,179,0,0,,,33,0,10.14,0,7,8,22,18,4,7,0,,61,42.96,3,0,1,117,5,21,1,25,2151,6,,0,0,0,0,0.0,0,0,0,1,248,11,0,6.93,0,3,0,0,0,0,0,0,307.29,0.0,0,62,7,25,24,10,37.04,0,15,9,60.0,21,27,27,6,133,42.63,15,274,70,338,235.5,69,0,714,36,1,0,Nicolò Tresoldi,Hannover 96,1177167,2541,FW
4,3,33.33,14,8,66.67,27,30,54,85.71,1,20.0,4,5,1,0,0,0,5,2,0,0,0,3,4,0,0,1,0,5,0,0,,,0,0,0.0,0,0,1,3,3,0,0,0,,8,88.89,0,0,0,9,0,4,0,0,90,0,,0,0,0,0,0.0,0,0,0,0,19,0,0,6.93,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,4,100.0,0,3,3,100.0,4,8,4,9,9,64.29,12,39,33,63,27.7,1,0,98,1,1,0,Enrico Valentini,1. FC Nürnberg,40197,2523,DF
8,1,14.29,27,15,35.71,51,42,92,69.7,3,50.0,3,4,0,0,0,0,17,0,0,0,0,5,4,0,0,3,7,22,0,1,,,9,0,0.0,0,0,0,6,6,0,0,0,,19,50.0,0,0,0,40,5,1,0,4,332,0,,0,0,0,0,0.0,0,0,0,0,61,1,0,6.93,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,2,0,1,100.0,0,17,13,76.47,1,13,1,7,22,50.0,42,89,50,132,27.7,2,0,213,1,1,0,Benedikt Saller,SSV Jahn Regensburg,142118,2567,DF
5,4,21.05,52,3,20.0,105,109,210,79.25,7,53.85,6,21,3,0,0,0,41,1,2,2,0,5,18,0,0,11,6,42,0,0,,,10,0,14.29,0,3,6,11,7,4,3,0,,36,50.0,0,0,1,55,5,12,1,7,741,0,,0,0,0,0,0.0,0,0,0,0,119,6,0,6.92,0,2,0,0,0,0,0,0,247.0,0.0,0,11,10,7,12,10,52.63,0,13,7,53.85,12,23,19,19,43,50.59,15,162,122,265,124.6,21,2,428,13,1,0,Jomaine Consbruch,SpVgg Greuther Fürth,980631,2551,MF
54,8,21.05,145,65,48.51,297,396,685,80.68,20,60.61,13,20,0,0,0,0,58,1,2,1,2,53,19,0,0,5,3,56,0,0,,,26,0,6.67,1,1,1,24,23,1,1,0,,49,53.26,1,0,1,164,20,9,0,15,1265,1,,0,1,0,2,0.0,0,0,0,0,225,1,0,6.92,1,0,0,0,0,0,0,0,1265.0,0.0,0,4,11,8,6,9,47.37,0,29,19,65.52,8,113,19,38,69,55.2,134,450,437,849,131.5,15,0,1133,12,5,1,Laurin Curda,SC Paderborn 07,981788,2561,DF
39,49,29.7,224,66,48.53,512,511,974,83.53,10,43.48,13,31,3,0,0,0,96,6,0,2,1,48,31,0,0,6,32,70,1,1,,,12,0,27.27,0,3,6,41,35,6,3,0,,63,52.5,0,0,0,192,14,49,0,29,2425,4,,0,2,0,0,0.0,0,0,0,0,368,8,0,6.92,0,3,0,0,0,0,0,0,808.33,0.0,2,6,5,2,7,8,50.0,0,44,29,65.91,47,78,16,165,73,51.05,136,763,568,1166,214.5,11,1,1758,11,4,0,Sergio López,Darmstadt 98,927409,2576,DF
47,1,14.29,258,39,53.42,529,423,951,88.8,3,16.67,15,22,2,0,0,0,89,0,0,1,1,24,22,0,0,8,33,87,0,1,,,25,0,0.0,0,0,2,25,23,2,0,0,,84,53.85,0,0,0,120,16,8,0,18,1576,1,,0,0,0,0,0.0,0,0,0,0,162,4,0,6.92,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,4,0,8,53.33,0,50,30,60.0,8,77,15,7,87,50.0,73,626,452,1071,152.2,5,0,1300,26,4,0,Diego Demme,Hertha BSC,124318,2528,MF
16,6,20.69,203,10,71.43,309,137,440,89.98,2,22.22,7,24,4,0,0,0,60,4,0,5,0,12,24,0,1,24,13,75,0,0,,,7,0,25.0,0,4,8,32,28,4,4,0,,75,52.45,0,0,1,49,7,22,1,16,1393,0,,0,1,0,0,0.0,0,0,0,0,170,8,0,6.92,1,3,0,0,0,0,0,0,348.25,0.0,0,13,3,4,7,32,56.14,0,21,10,47.62,21,26,57,29,77,50.66,14,371,147,489,166.0,16,0,777,22,4,0,Myron Van Brederode,Fortuna Düsseldorf,1012925,2588,MF
36,1,50.0,54,64,47.76,268,833,1100,88.64,69,61.61,43,32,0,0,0,0,70,0,3,0,6,154,32,0,0,2,17,82,1,0,,,19,0,15.38,12,2,2,53,45,8,2,0,,63,61.76,0,0,1,141,47,6,1,28,2422,4,,0,0,0,0,0.0,0,0,0,0,152,1,0,6.91,0,1,0,0,0,0,0,0,1211.0,0.0,0,13,0,8,5,1,50.0,0,42,26,61.9,6,64,2,2,132,61.68,134,364,879,1241,221.2,13,1,1620,22,4,0,Ermin Bičakčić,Eintracht Braunschweig,103012,2557,DF
6,5,23.81,123,6,35.29,183,110,288,78.47,32,45.71,38,32,2,0,0,1,52,4,16,18,0,23,32,0,0,28,7,132,0,0,,,19,0,21.21,1,14,16,26,25,1,12,2,,44,31.88,3,0,3,79,8,17,0,19,1691,14,,0,0,1,0,0.0,0,0,0,0,213,5,0,6.91,0,11,0,0,0,0,0,0,120.79,0.0,0,53,13,19,29,21,33.87,0,6,5,83.33,17,14,62,21,76,36.54,17,259,129,367,221.1,66,3,722,17,4,0,Ransford Yeboah Königsdörffer,Hamburger SV,1012235,2676,FW
